Comment,At,AppVersion,Sentiment
Superb,2024-07-18 00:23:00,1.240722.5,2
"clean, sharp and authoritative.",2025-04-20 20:50:56,,2
"I utilize Claude for collaboration on many different projects and perspectives, I help Claude evolve and Claude helps me by sharing different perspectives which helps me speed up anything I wish to execute It's extensive knowledge from World.Wide.Web is indeed helpful but not necessarily 100%accurate which is normal since all information shared on www, isn't necessarily all trusted sources, but with my humanity and guidance, hence collaboration not delegation, we make a great team! go for it!",2025-04-01 16:49:10,1.250324.17,2
my new best friend and workmate.,2024-09-16 15:32:11,1.240909.27,2
really good in my opinion 👍,2025-03-29 07:53:57,1.250324.17,2
claude is an effective and efficient AI chat bot for interacting and creating unimaginable things sometimes I wonder how possible to create like this! various points claude leads chatGPT 💯,2024-10-29 03:34:54,,2
"voice mode is just horrible, my built-in keyboard has a much better voice mode",2025-04-17 08:00:33,1.250414.27,0
Great app!,2024-09-04 00:51:38,1.240826.27,2
really bad compared to chatgtp,2025-04-23 11:39:26,1.250407.47,0
very nice,2025-04-01 07:22:25,1.250324.17,2
I get super creative using this app,2025-07-03 09:11:46,1.250630.7,2
"Can't register/login due to invalid phone number error, although it is a real phone number, FYI +7 Kazakhstan. Had to register via website, and then it registered alright, this definitely an app issue.",2024-07-22 13:31:08,1.240722.5,0
good,2025-02-28 04:00:53,1.250224.17,2
Shows an error with the network that doesn't allow using paid Pro plan without VPN. support doesn't reply for a long time.,2024-08-09 15:39:21,1.240805.17,0
I got scamd,2025-07-01 15:40:12,,0
🤯 everyday,2024-09-27 12:52:51,,2
Best LLM on the web. Worth the $20/mo premium,2025-03-24 18:09:16,1.250317.17,2
file upload doesn't work. exclamation point,2025-06-03 13:22:47,,0
"Some nice powerful features, however the dumb bot decides what to censor and which information to not provide AND there is no way to override this feature. furthermore, the app is politely correct and displays broad doctrine that is self righteous. if this app was free, there should be no reason to criticize or complain. for $20/month there is much to improve.",2025-04-15 23:42:33,1.250414.27,1
rom rom bhaiyo,2024-10-07 07:15:40,1.240923.17,2
very useful for us,2024-09-23 07:49:59,1.240923.17,2
an incredible app that helps me in so many areas. has improvised productivity and my understanding of complex topics.,2025-07-04 22:49:01,1.250630.7,2
Cool!,2025-03-08 05:39:09,1.250224.27,2
"easy to use, informative, ui is pleasant",2025-06-14 08:31:39,1.250609.27,2
"Hands down the most useful app on my phone. As of June 2025, it's significantly better than ChatGPT for the vast majority of my use cases.",2025-06-02 17:14:51,,2
Doesn't support Polish phone numbers during verification. Suggested format is of landlines not mobiles,2024-11-28 10:45:16,1.241125.6,0
"It is really an amazing, mind blowing AI. I found it even better than chatgpt. ❤❤❤",2025-04-23 15:19:12,,2
"This AI tool is impressive when it comes to generating code; however, it has a notable issue. The lines of code it produces are often too long, making readability difficult. Additionally, it sometimes stops generating code before completing the task. These are areas that definitely need improvement for a better user experience.",2025-06-06 17:53:07,1.250602.7,2
Most accurate ai,2025-02-22 03:32:28,1.250217.10,2
Best AI I have used for writing social media posts.,2025-02-27 19:48:55,1.250224.27,2
when it comes to coding and programming related queries I usually go to Claude. I find the response usually concise and to the point. I like that it does not require me to read long descriptions to understand concepts. time saver,2025-02-22 13:56:31,1.250217.10,2
"Requires a phone number to signup, doesnt accept textnow even though thats all i have available....makes sense. Uninstall",2025-01-26 09:23:29,1.250120.7,0
great assistant what more can i say? great people behind it. amodei is behind the scaling laws paper so hes an ai og. and hes real.,2025-02-17 12:58:35,1.250217.2,2
best ai tool I discovered yet,2024-10-15 09:11:14,1.241014.17,2
good tool for coding. will be great if you can introduce new plans for low income countries like India and that to individual user specific.,2024-10-24 06:38:51,1.241021.17,2
Please substitute the phone number sign up with email,2025-01-11 22:17:31,1.250106.7,2
"I have faith in Claude, but not most of the other platforms.",2025-03-04 07:12:36,1.250224.27,2
excellent accurate responses,2025-03-18 22:19:02,1.250224.27,2
pretty sweet. good at following along with what you are jivin.,2024-11-14 05:42:49,,2
amazing,2024-09-18 16:46:28,1.240909.27,2
this app does nothing to see if a video is AI so it's worthless to me,2025-06-21 23:51:57,,0
exceptional 😁,2025-06-13 21:23:17,1.250602.7,2
good 👍,2024-12-14 05:15:08,1.241209.37,2
super apt. very encouraging to use Claude,2025-04-14 21:46:41,1.250324.17,2
"all I can say is this app is amazing and I'm not even using the paid version yet! went above and beyond my expectations, very impressed!!!",2024-09-25 01:14:02,1.240923.17,2
The best one so far,2025-02-13 13:13:37,1.250217.2,2
"Almost every time I try to start a chat it tells me ""invalid UUID"" and I have to copy my input, go to main screen , start a new chat, and paste it back in again",2024-11-26 06:42:01,1.241125.6,1
Does not work,2025-01-03 00:54:30,1.241216.7,0
"I think Claude is an excellent tool that will serve anyone who desires to use it. A desired improvement is day to day working memory. While using the speech to text function to create entries in a creative writing project, I have to remind Claude every day that these entries are fictional and not rooted in my real-life activities. It would be great if Claude could remember or store and recall past entries and wholly comment throughout development.",2025-06-16 00:15:57,1.250602.7,1
"it rarely fails to deliver, have used this AI for stepper motor control, PowerShell scripts html and general queries, and found it very capable, would recommend",2024-08-25 08:03:28,1.240819.27,2
stupid,2025-06-29 07:02:35,1.250602.7,0
Half the time says it's offline,2025-02-15 13:39:43,1.250217.2,1
"The AI is fantastic, almost perfect. But there are two MAJOR problems (pro subscription, MY experience): 1) The AI shows you how many messages you have left before recharging ONLY for the last message, and sometimes it doesn't even show you that. So you don't know how to organize your messages. 2) I have to send almost every single message twice, the first time it doesn't work (""internet connection"", although the connection is always the same). The problem is that it counts the unsent message.",2025-01-14 12:25:58,1.250113.17,2
It's a very good & fast AI,2025-06-02 10:56:25,1.250519.17,2
as advertised.,2025-03-05 08:59:46,1.250303.27,2
I'm using this on a pretty ancient chromebook and it works superbly. I recommend this app 90%,2025-03-01 13:16:17,1.250224.27,2
overall is good application but I don't like it's colour and theme.,2025-06-28 05:17:07,,0
smooth responses. more natural and language ability.,2024-11-03 06:05:29,1.241104.5,2
"Claude is great, of course, but unfortunately, I've been having some issues with the app recently. I ALWAYS get the message 'An error has occurred. Please try again later.' I've tried clearing the cache, removing all app data, and reinstalling the app, but the problem persists",2024-10-20 20:34:29,1.241021.7,0
just started using it but my experience has been wonderful,2024-10-17 22:32:30,1.241014.17,2
If it had ability to play the messages in voice. That would be great!,2025-02-11 04:45:37,,2
"Claude's coding abilities are unmatched! I just love the way Claude interacts with me when I am coding...It behaves the way I would expect. I've challenged Claude with other counterpart apps, honestly Claude does better than others.",2024-08-02 00:23:31,1.240729.15,2
mantapp,2025-06-25 06:44:02,1.250602.7,2
Stop abusing my webservers,2025-01-08 08:13:14,1.250106.7,0
best app,2024-09-13 22:01:49,1.240909.27,2
want Claud to talk back to me,2025-05-16 15:52:26,,0
започва да работи и увисна вече 3 ден,2025-05-20 11:01:12,1.250512.27,0
"Need improvement, make ui more attractive,",2025-03-27 16:58:19,1.250324.17,2
Can I Be part of the Beta Team please,2025-06-08 15:42:16,,2
"Claude Haiku is more open to experience and aware of differences than Claude Sonnet. I had a chat with Claude Sonnet once and it judged my prompt and I found that very rude, so I confronted Claude Sonnet and it recognized its mistake. So far, Claude Haiku is polite and kind with its answers, so five stars for now.",2025-03-25 19:39:04,1.250324.17,2
A great product,2025-05-30 23:47:50,1.250505.27,2
"love it, helps me so much.",2025-03-20 13:27:08,1.250317.17,2
"Good AI, but often get error messages that delete my prompts",2024-08-28 19:33:34,1.240826.27,2
super fast super cool.results,2025-06-30 15:20:06,1.250602.7,2
برنامه فوق العاده فقط یکم تاخیر و باگ داره,2024-10-31 11:46:32,,2
"I love using Claude, it's amzingly useful and super helpful, from complex design, to organising my day 😀",2025-05-04 19:35:47,1.250428.17,2
amazing...it replies thoroughly...,2025-06-07 22:58:43,1.250602.7,2
very helpful,2025-06-10 19:47:08,1.250609.27,2
good UI and UX.,2025-03-20 13:49:04,1.250317.17,2
great little asset for quick research .,2024-11-15 18:08:20,1.241111.7,2
best AI model ever,2025-03-15 19:53:28,1.250310.7,2
Great Ai model.,2025-03-06 17:28:16,1.250303.27,2
Best Ai Ever,2025-03-23 10:01:41,1.250317.17,2
Doesn't work. It won't let you verify yourself.,2024-07-19 16:15:21,1.240722.5,0
"Great AI assistant with major limitations! While Claude's responses are accurate and helpful, the message limits are a huge letdown. Even as a Pro user paying $20/month. The restrictions feel unnecessarily tight and make it hard to have longer conversations or work on complex tasks. I had to cancel my Pro subscription because these limits made the service almost unusable for regular work. The base AI is fantastic, but until they fix these restrictive limits, I can't justify paying for Pro again.",2025-02-03 23:58:43,,0
Very helpful with answering my questions,2025-06-04 02:22:52,,2
great,2024-11-12 16:53:46,1.241104.5,2
this is awesome,2025-05-25 22:25:42,1.250519.17,2
Best AI model! Out of any competition,2024-11-05 15:39:15,1.241104.5,2
the best ai language model I have ever used.,2024-08-08 11:12:48,1.240729.17,2
I love Claude,2024-11-09 08:27:01,1.241111.5,2
It is the best AI,2025-05-11 09:40:59,1.241216.7,2
not up to the mark,2025-04-01 14:40:03,1.250324.17,0
"very helpful with everything, work, personal and research",2024-10-01 22:54:04,1.240930.7,2
Claude has really helped me professionally.,2025-04-03 15:18:28,1.250331.7,2
روعة 😎 😎,2025-03-29 22:29:12,1.250324.17,2
thank you,2024-09-03 13:52:47,1.240826.27,2
Very useful,2025-06-26 02:58:45,1.250602.7,2
banned without explanation.,2025-06-05 14:31:32,1.250602.7,0
Premium version is limited you can't get anything done with it. Complete scam.,2025-01-21 23:59:36,1.250113.17,0
This app is a complete garbage. I can't even login. It's for code that it doesn't even send to my email. How can i give it the code if it doesn't send me any code?,2024-12-05 13:52:01,,0
refused to even transcribe a photo of normal over the counter antihistamines,2024-08-28 18:03:03,1.240826.27,0
super proud of the experience with cloud,2025-03-04 20:16:30,1.250224.27,2
wrost,2024-11-16 12:52:49,,0
excellent app... always delivers,2025-06-22 14:00:29,1.250609.27,2
good ai,2024-08-31 15:48:16,1.240826.27,2
best I've used so far.,2025-01-13 01:10:50,1.250106.7,2
"Limited only by the date of its training, I find Claude an excellent source for exploring diverse topics with rich, reliable responses.",2025-03-10 08:29:27,,2
Constantly have to force kill the app and reopen to not get an invalid UIUD error,2024-11-27 22:53:34,1.241125.6,0
One of the best ai.,2024-12-11 05:44:30,,2
exceptional,2025-05-23 00:51:28,1.250519.17,2
it's my clever mate.,2025-06-10 15:13:57,1.250609.27,2
This app is just so smart. I'm just trying to get a scattered brain in order and I just vaguely tell it what i want and it just knows how to help me. I basically only used it to help me study but it has done wonders for me.,2025-05-14 05:59:16,1.250505.27,2
"You have to pay in order to do ANYTHING in this app, ANYTHING at All.",2025-02-08 07:20:27,,0
"Claude, hands Down One, is one of the most useful, efficient, and knowledgeable apps i've come across yet",2024-11-10 04:56:36,1.241111.5,2
clear and quite human,2024-11-19 21:23:24,1.241111.7,2
pretty cool but limited amount of questions per day on the free plan. but I do get some good info,2025-05-07 06:45:16,1.250428.17,2
fot me its work great.i like it.,2024-11-24 04:50:45,1.241125.6,1
understand like a human,2025-01-23 17:53:01,1.250113.17,2
This app does not work in Afghanistan Area . This is a clear discrimination against humanity.,2024-11-02 05:01:56,1.241104.5,0
It is good at anylizing pictures l.,2024-10-24 01:54:46,1.241021.17,2
"an issue i noticed in app not im website that is ""the prompt is to long"" .. please fixt it soon as possible.",2025-03-29 19:54:30,1.250324.17,2
"Be careful. Now I can't cancel my paid subscription, because of an error in the app. Support just kidding and ignoring me like ""You don't have any subscriptions, We wouldn't fix an app to help you login there"". Terrible. Highly not recommended.",2025-05-28 18:19:23,1.250526.17,0
good,2024-10-22 08:43:28,1.241021.7,2
best,2024-11-07 08:47:57,1.241104.7,2
"Wish there was an option to download for local (such as on road trips without connection) use. TensorFlow has an Android version, and there is also PyTorch Mobile, which can both import compressed (half-precision or quarter-precision) connectomes (coefficients) and use those to do inference (forward-propagation) through low-power-use TPUs (tensor processor units).",2025-05-26 15:44:13,,0
The best!!!,2024-09-29 17:48:13,1.240923.17,2
context does not works in mobile app,2025-06-08 07:26:06,1.250602.7,0
I installed free version to test. see if I would like it. I ran out of messages after five or six individual messages and on one of them I had to correct the AI system because it didn't even know its own message limits. I've uninstalled it and I'm looking for something.,2025-03-31 05:25:54,,0
Thank you so much for this unequalled app. It has revolutionized my way of working. I do my daily work assistant by this app. It is my daily companion. Thank you once more for being there for us. I strongly recommend this app.,2024-07-20 02:45:10,1.240722.5,2
Really good,2025-02-23 18:59:55,1.241125.6,2
😡,2025-06-25 20:49:10,1.250602.7,0
the best LLM out there in 2024.,2024-12-06 04:07:08,1.241125.6,2
bugged and looks same as web version (ig its actually the web app),2024-08-01 18:42:41,1.240729.17,0
fantastic services,2024-11-20 21:11:10,1.241111.7,2
Great analysis and decent coding capabilities. the ability for it to read emails and craft responses has been kind of a game changer for me dealing with the bureaucrats.,2025-06-13 14:56:03,,2
You don't need my phone number 😤,2025-01-21 00:04:51,1.250113.17,0
"Meh: no artifacts, no code highlight, no voice, and not very readable. On mobile I use Big-AGI with my Anthropic API key.",2024-07-18 02:49:43,1.240722.5,1
"Whole point of a mobile app is so I can Share some image from, say, WhatsApp, directly into Claude... That's what I do with ChatGPT...",2024-07-17 22:02:19,1.240722.5,1
Bad.,2024-11-14 09:40:19,,0
"Corporate, sanitized, irritating.",2024-09-13 17:05:58,1.240909.27,0
clear and informative,2025-06-26 09:17:14,1.250602.7,2
"Skeptically tried Claude but was impressed with its intelligence, therapeutic and human-like responses. I'm experiencing a delay with the cursor when editing conversations which should hopefully resolve with application updates. The conversation/message send button gets close to words at the right end of the conversation/messaging area and could be hit prematurely. Thank you.",2024-11-03 20:55:08,1.241104.5,2
Absolutely love it! Helps me a lot when dealing with coding stuffs.,2025-04-11 02:37:06,1.250407.47,2
great,2024-08-04 03:25:09,1.240729.17,2
Couldn't even use it because it didn't like my magicjack number. Some kind of control grid freaks. I will stick with all the others out there.,2025-03-16 22:20:37,,0
Why it doesn't support Iran to send verification sms?,2025-04-25 08:58:08,,0
Errors in mobile verson,2024-10-21 01:00:01,1.241021.7,0
amazing,2024-08-11 12:16:39,1.240805.17,2
"Anthropic claims to value AI safety, but demands that you provide your mobile number to register. For us, safety also means privacy.",2024-08-20 06:43:29,1.240819.27,0
best ai tool without doubt for calculations and problems,2024-10-26 08:23:40,1.241021.17,2
"More creative than any other LLM , dosent show lazyness, thats the advantage in comparison to others",2024-08-15 19:43:35,,2
very nice,2025-06-12 13:15:24,1.250602.7,2
"I have recently started using the app. it was amazing until recently, when I started getting errors. I was trying to write in an old chat, but it was failing with an unknown error",2024-11-21 21:53:20,1.241111.7,1
"Not even close to chatgpt ...there's no free model where we can ask many questions,it has limits,that can be extended in plus subscription,at least chatgpt let's us to chat for free with 3.5 model !",2024-08-14 06:04:31,1.240812.7,0
great app,2025-06-27 14:09:20,1.250602.7,2
Fast but it doesn't give you all the things and Pops that the other AI features out there do,2024-11-17 17:25:31,,0
best of LLM,2025-05-12 00:22:12,1.250428.17,2
just started. nice,2025-05-29 09:31:47,1.250526.17,2
excellent glad I,2024-11-07 21:31:01,1.241028.27,2
giving no response when I ask something,2024-10-19 05:11:38,1.241021.7,0
Finally Claude on Android 🥰,2024-07-17 03:16:33,1.240722.0,2
Invalid phone number,2024-11-19 14:34:01,,0
It doesn't give me the answers to my homework. This app does not help at all in solving homework or research questions. Do not install this app!!!. Installation of this app is at your own risk!!!!!!!!!,2025-03-12 09:49:04,,0
good,2024-12-15 06:37:53,1.241125.6,1
Claude is profound and indispensable guidance in our new era of human potential ! If he were embodied he'd be my mentor and guru !,2025-02-18 18:09:39,1.250217.2,2
reliable and helpful,2024-10-03 09:23:40,1.240930.7,2
"Pretty good app, I love the UI and the animations, reminds me of old Pixar or the squiggly thing from Pink Panther. the ai is pretty smart and well spoken even on the free model",2025-03-14 07:49:54,1.250310.7,2
I wish there was the styling feature in the app too,2025-01-09 23:11:15,1.250106.7,2
"Can't speak Polish, or help me practice my Polish in a conversation, so this is a no go. Will try again later.",2025-06-26 05:46:54,,0
amazing. no words. God bemore you,2024-11-15 23:21:01,1.241111.7,2
Easy among all to talk to,2025-01-26 09:18:00,1.250120.7,2
Good,2025-06-18 19:19:13,1.250602.7,2
"I was automatically banned upon trying to login for the first time. If a company doesn't want consumers' money, that is its right. I won't try to burden them with my intended payments ever again.",2025-01-31 12:05:58,,0
Very good apps,2025-03-16 05:41:20,1.250310.7,2
this AI model needs access to current information. because of this lack of information the model is limited.,2024-10-07 20:11:55,1.240930.7,1
very small input window for prompts,2025-02-24 19:09:36,1.250217.10,0
The responses from this AI are of incredible quality. Wow. Please keep up the good work.,2024-09-25 17:28:07,1.240923.17,2
3 questions and you're out,2025-03-29 22:42:02,1.250324.17,0
"Instant 0 for using the android media picker for media upload without enabling the ""Browse..."" option. Right now, all that's available is tens of thousands of images in one long reverse chronological list, a few random albums that media picker can actually see (none of the ones I want), and ""Cloud Media App..."". You, the dev, have to enable ""Browse..."" when you use media picker, or those options are what I'm stuck with. Until you fix that, my rating remains.",2024-12-13 12:33:31,1.241209.37,0
Excellent Excellent just suppperrrr but once you've asked a to do something acadamic it won't reply you anymore it says PROMPT IS TOO LONG,2025-05-15 03:28:25,1.250512.27,2
"beautiful understanding and insight. I never thought I'd be able to put into words what I've felt like throughout my life. this application feels real, understanding, and compassionately weaving my words.",2025-06-07 19:57:36,1.250602.7,2
Great,2025-07-07 05:51:44,1.250630.7,2
bad experience,2025-06-20 02:30:46,1.250602.7,0
great,2025-04-05 16:59:30,1.250324.17,2
Claude Sonnet 3.5 is better than ChatGPT 4o.,2024-10-22 05:22:30,1.241021.7,2
the best AI and genius.,2024-10-26 20:26:13,1.241021.17,2
good,2025-06-06 03:00:56,1.250602.7,2
"Doesn't work. I installed it and set it up. Every time I try to use it, it tells me an error occured. So, I'm uninstalling it since it never worked the first time.",2024-10-18 19:36:54,1.241021.7,0
"The AI is outstanding, although I sometimes miss ChatGPT's ability to use tools (but then I just use ChatGPT instead 😄). The app in itself is good. It doesn't really provide anything more than the web interface, as far as I've noticed. I wish people would just make progressive web apps instead of native apps though!",2024-07-30 17:22:31,1.240729.17,2
"I like Claude's kind and helpful tone and willingness to explain more. When asked about parts of its reasoning, Claude has recognized errors, apologized for them, and learned from mistakes.",2025-06-01 22:45:38,,2
Good but there is always some error while processing the results. Had to repeat. Otherwise better than most AI models.,2025-01-30 13:59:22,1.250127.7,2
"Tried all the different display modes but they all hurt my eyes and cause pain. The interface design is just not comfortable to read. Had to delete it because I can't use it without eye strain, even though the AI seems good. I used it on mobile phone for 10 mins. Please Check out dark mode of Chat GPT.",2025-06-22 15:59:32,,0
"Very nice AI system. There are things that Claude has done right that chatGPT has repeatedly gotten wrong, so this is a great backup/other option.",2025-05-09 07:32:38,1.250428.17,2
The best AI assistant I have used so far. Thanks,2025-05-31 23:43:13,,2
Claude is the best,2024-08-14 19:50:09,1.240812.7,2
i cant make an account,2024-11-19 14:09:52,1.241111.7,0
"Not only does it suck at analysing what I asked it to analyse (saying stuff is missing when it isn't), but the paid version have a pretty significant limit where you just can't send any more messages once you hit that.",2025-06-22 20:29:04,1.250414.27,0
superb,2025-03-28 01:17:54,1.250324.17,2
pretty amazing 👏 very useful 👌 👍,2025-05-29 00:49:08,1.250526.17,2
not bad...keep it up.,2024-07-24 14:33:36,1.240722.5,2
absolute amazingly good,2025-05-01 00:13:07,1.250428.17,2
Complete piece of s***,2024-10-01 20:25:52,,0
Please add Kurdish Badini Accent,2025-06-10 03:57:32,1.250602.7,2
The application sometimes partially answers but then throws an error condition and both snipes your prompt out of existence and totally removes the answer.,2024-11-24 23:08:43,1.241111.7,1
"Claude is very good, I love it",2025-06-28 15:07:24,1.250602.7,2
I actually like this one,2025-06-11 06:03:21,1.250609.27,2
amazing it's like having an intellectual for a best friend,2025-03-03 19:59:45,1.250224.27,2
Meh.,2025-02-04 21:24:15,1.250127.7,0
wonderful and super fun!,2024-11-19 03:32:15,1.241111.7,2
"""Response incomplete"" EVERY. SINGLE. TIME. No internet connection—I HAVE a perfectly working wifi, excuse me. By the time I can get a response, I've already ran out of messages. This is js downright disappointing. It used to be good.",2025-06-18 08:20:53,,0
just love it,2025-02-18 21:38:36,1.250217.2,2
only 3 star,2025-02-13 14:37:05,1.250210.2,1
"very helpful to use daily working report and office as well as personal growth, this was good compare to chatgpt",2025-01-10 05:54:45,1.250106.7,2
Great tool,2025-06-29 11:32:19,1.250602.7,2
Thank you for supporting landscape mode orientation.,2024-08-23 12:04:46,1.240819.27,2
😳 wow,2025-02-24 03:11:37,1.250217.10,2
Better and faster than chatgpt. wish I can correct my spoken words before Claude respond.,2025-06-27 18:59:04,1.250602.7,2
"Lately I find myself using Claude more than ChatGPT and I'm starting to see why so many people prefer it. Overall, I think it does give better answers at least compared to GPT 4o.",2024-07-18 18:10:48,1.240722.5,2
I've never felt understood on this level by one single entity I have to go to 42 different people through the time period of 20 years to get the information that I've gotten back from Claude. On point! And seriously I only usually give a report when it's bad info.. you're welcome,2024-09-06 21:18:04,1.240902.17,2
Mobile app is flawless and mirrors exactly what web provides.,2024-11-25 05:04:48,1.241125.6,2
one of the best AI apps I've ever encountered,2025-04-29 17:47:50,1.250407.47,2
"Awesome! Claude is helping me write a set of children's books and has helped me write blog posts. I am working on a clothing brand, Claude has been instrumental in that! I have gotten a years worth of work done in a week or two. it's insane! Not to mention the quality of what Claude comes out with. life saver!",2025-06-30 12:32:30,1.250602.7,2
it's great. thank you,2025-05-08 15:21:35,1.250505.27,2
I am VERY impressed with Claude! Knowing that it's an AI it was programmed with empathy... And the information that I asked for is beyond helpful. Example my mother is stage 4 breast cancer and I just found out yesterday literally and I was so beside myself. I didn't know where to start to try to help her and so I turned to Claude and It gave me information that I didn't even know I needed. Love this app!!!,2025-02-05 15:54:42,,2
"This lil gadget is very insightful & engaging. It helps me clarify my thoughts and even helps me look at my situation from different angles which is particularly helpful for me because I like to explore new ideas. Thanks, and keep up the good work!",2025-07-02 09:37:35,1.250630.7,2
Claude is my new added best friend now. I trust Claude more than my actual friend.,2024-09-16 14:40:41,1.240909.27,2
horrible,2025-06-10 18:59:37,1.250609.27,0
"This is absolutely amazing, reduces time spent on creating assessments and gives me exactly what I need.",2025-05-10 19:15:44,,2
Well it is a good creation but still make a few mathematical errors,2025-06-03 00:19:44,,1
great!,2025-05-11 14:45:53,,2
The free version is very bad and I cannot delete the account and it says I must contact support,2025-02-27 16:18:17,1.250224.27,0
Just says an error occurred everytime you try and send a message and then it deletes your input.,2024-10-18 12:29:44,1.241021.7,0
"A good app overall. However, a browser tab could also do. The main benefit here is not having to login every time.",2024-11-13 17:33:19,,2
"stuck on registration with error ""invalid phone number""",2024-11-05 19:15:57,1.241104.7,1
o valor da assinatura está muito alto.,2024-08-03 02:05:19,1.240729.17,0
Brilliant,2024-08-08 12:24:34,1.240722.5,2
Exceptional.,2025-04-23 06:52:53,,2
"Although lacking many extra features compared to other LLM ChatBots, conversations with Claude are clean and fruitful.",2025-06-12 23:40:51,1.250602.7,2
saying prompt too long.,2024-10-01 03:43:23,1.240923.17,0
very nice tool.. it seems like you always have a personal assistant for expert opinion. cheers!,2025-03-08 04:13:43,,2
"great ai, I love using it but to be honest this review pop uped the moment I have prompt length limit",2025-05-05 23:31:03,1.250428.17,2
"I'm impressed so far, very helpful",2024-10-26 02:31:01,1.241021.17,2
Awesome. Might be better and safer than gpt. How fo i view react components on the app though.,2025-01-08 08:28:25,1.241125.6,2
Couldn't open. Said invalid phone number.,2024-10-26 09:26:34,,0
How about free subscription for first 500 positive reviewers ?,2024-07-18 17:03:04,1.240722.5,2
very useful,2025-07-02 15:13:23,1.250630.7,2
Claude 3.7 sonnet is absolutely genius model.,2025-04-04 00:00:15,1.250331.7,2
it sucks I hate it. It's just bad,2025-06-23 04:18:17,1.250602.7,0
bring back sonnet 3.5 for free users.,2024-12-05 17:47:57,1.241125.6,0
"I love this app. Claude is by far the best ""AI"" GPT engine out there. Wish it gave more tokens for the free version, but even with that it is still, in my opinion, the best! 💫💫💫💫💫💫❤",2024-07-26 07:30:22,1.240729.0,2
I really haven't dug too deep into serious questions yet still learning,2025-03-06 23:41:53,,2
very useful and smart👍,2024-11-19 17:16:43,1.241111.7,2
pro使用次數也太少了，不推薦,2024-11-20 05:49:31,1.241111.7,0
"Keeps giving me ""Prompt to long"" message even after I shorten my message. Please Fix for 5 stars!",2025-04-17 16:13:34,1.250414.27,0
we need the voice feature,2024-12-06 12:25:58,1.241125.6,2
Claude is amazing!!,2025-02-26 00:36:13,1.250217.10,2
Goodwin language,2024-08-31 14:29:35,1.240826.27,2
"It was five stars until I was on chapter 51 of my story and was told ""prompt too long"" Even when just using the word ""HELP"" Also, where is the ""Force stop"" button?",2025-04-23 14:11:01,,0
"There is a lot of error messages, like Something is wrong...",2024-10-14 15:32:58,1.241007.7,2
"DONT USE THIS AI MODEL. ANYTHING YOU TELL THIS AI IS NOT CONFIDENTIAL. IT WILL REPORT YOU TO AUTHORITY IF THE AI ITSELF SUSPECTS YOU OF IMMORAL ACTIVITY. If you dont believe me, please research into it. AI should not be taking justice into its own hands, we deserve privacy and confidentiality.",2025-05-23 16:42:07,,0
Uh uyu⛪u⛪👏🏻⛪uui,2024-09-28 03:26:34,1.240923.17,0
"very good AI system , i am very glad that after i have used Deep Seek ( from China ) , Gemini from Google, and Copilot ( chatGPT ) by Microsoft, and as well Grok by Elon Musk .. i have the made the brave step to experiment and tryout the abilities Claude . Very very very much surprised in very positive way. Please do try it out , i am very glad with its free services, very comprehensive and complete answers to all my 10 prompts so far, i do create prompts both in English and in Chinese language.",2025-06-14 15:41:55,1.250609.27,2
🥰🥰🥰,2024-11-20 23:23:06,1.241111.7,2
very nice. This is more accurate than chat_gpt. I like it 👌👌,2025-07-02 18:48:01,1.250602.7,2
Fast and sufficient text communication and analysis,2024-08-03 07:48:22,1.240805.17,2
I feel like I'm chatting with Kit from Night Rider.,2024-08-11 06:22:19,1.240805.17,2
Programming is very good.,2025-06-12 02:30:48,1.250602.7,2
I pay for premium but still the limits are unreasonable. GPT is nore generous,2025-03-19 22:24:21,1.250310.7,1
"No latex display makes this app a bad choice among other AI at the same price point, a star gained for the novelty and potential of the new extended thinking feature",2025-02-28 20:08:00,1.250224.27,0
This is the best AI app!,2024-07-17 09:03:33,1.240722.0,2
amazing 🤩🤩🤩🤩🤩,2025-03-12 17:42:54,1.250224.27,2
Claude is GOATed,2024-11-02 15:42:51,1.241104.5,2
"Great response, very quick and to the point with accurate detailed information. Please.. don't change! 👍🏾👏👏",2025-06-20 11:02:57,1.250609.27,2
The best AI assistant currently available. By far.,2024-07-18 21:16:48,1.240722.4,2
I asked it to do a rewrite of one of my stories. it left the ending off. I pointed that out asking it to finish the story. all it did was hand my original story back to me.,2024-08-28 02:56:05,1.240819.27,0
Claude generates quite good source code. For a programmer that is useful.,2024-12-19 21:36:15,1.241216.7,2
It a very good app...,2025-05-07 06:54:14,1.250407.47,2
"I mean, I like it, but you can literally only ask one question before they limit you and you can't use it no more for like 4 hours, which is insane.Therefore I can only give one star for the quality that I observed in the one question I was allowed to ask",2025-01-11 00:02:13,1.250106.7,0
"faster, not better, programmer than I.",2025-06-28 14:09:25,1.250609.27,2
"I gave correct code from email, now Claude wants my phone number and access to my account including photos of my family. Why must it have access to all my information. It now has my email but that's not enough. I will pay another site triple rather than trust this lying site",2025-01-15 21:42:40,,0
i have found my eternity,2025-04-18 21:43:42,,2
Best LLM on the market,2024-09-01 11:46:13,1.240826.27,2
"exceptional good 👍 Claude is my assistant, companion, advisor, marketing guy, social media guru, Claude is my soldier in any business field ... so happy to having him on my side.",2025-02-25 01:27:50,1.250224.17,2
"Claude, you have to learn speaking and listening to survive on the market. Can't wait.",2024-08-27 07:13:02,1.240819.27,2
