Comment,At,AppVersion,Sentiment
"Works great for me, wishes and hope you will prove as a hand to make this world a better place",2025-02-02 17:50:27,1.0.8,2
I can't sign up after 1 million tries,2025-01-27 12:20:37,1.0.6,0
Very good App.It makes my work easier.It saved my hours,2025-04-15 17:07:00,1.1.5,2
a breakthrough in AI industry,2025-01-30 16:04:06,1.0.8,2
Wow... I love it ❤️🤩,2025-01-30 04:27:12,1.0.8,2
"The are best than chat gpt,meta,gemini—such as accuracy, speed, creativity, or specific features I'd be happy to help with a review!",2025-01-29 16:40:58,1.0.8,2
Excellent app👌,2025-02-03 15:39:42,1.0.8,2
It is good in approach analysis but most of the time the server is busy.,2025-02-09 08:34:39,1.0.8,0
Every time server busy...,2025-02-05 11:15:33,1.0.8,0
"It's slow and sometimes keeps loading and says ""The server is busy at the moment... """,2025-02-07 12:04:52,,1
"Whenever I ask a question it always takes so much time and says ""The server is busy. Please try again later."",👎👎👎",2025-02-03 14:59:53,1.0.8,0
wow its amazing but I prefer the content to be cut short,2025-04-11 12:13:19,,2
Best AI I ever use,2025-01-30 15:01:33,,2
"currently the best ai assistant for me, from fiction like power scaling, character attitudes, plot breakdown to science, concepts theory it is the best. but I would appreciate if image could be inserted in the future.",2025-03-25 17:27:22,1.1.3,2
Sever is busy everytime. Trash. use Chatgtp instead,2025-06-01 07:56:38,,0
best app in the world,2025-06-21 18:43:27,1.2.3,2
UZBEKISTAN 🇺🇿 TILI BOR,2025-02-06 11:29:22,1.0.8,2
This thing is just awesome. I stopped using chatgpt after using this.,2025-01-23 09:16:58,1.0.2,2
Great 👍👍,2025-01-28 18:26:44,1.0.7,2
they should continuously upgrade it.,2025-06-17 19:15:05,1.1.5,2
Good 👍👍,2025-02-05 04:32:26,,2
Good,2025-02-01 13:11:34,1.0.8,2
"You should be able to use it in landscape and portrait, I am on a 7 inch device that I mostly use on landscape and it would be nice to be able to use it in both orientations.",2025-03-14 00:11:47,1.1.1,0
Best AI ever. Puts ebery other one to shame. To bad Big AI got embaressed and made banned it.,2025-02-19 09:14:52,1.0.13,2
it a very good app to explain more better I really appreciate and like it,2025-05-21 08:35:56,1.2.1,2
Absolutely amazing and powerful 💪💪,2025-02-01 02:40:04,,2
I was here to find better alternative to Chatgpt but this app censor lot of information. Disappointed but not surprised.,2025-01-28 10:52:34,,0
Good,2025-02-18 15:21:08,1.0.12,2
"always better than other ai, gives prompt response",2025-06-30 11:23:28,1.2.3,2
Innovative app,2025-02-05 02:02:16,,2
Simple Good,2025-01-29 18:22:17,1.0.8,2
Please fix it’s Server problem!,2025-02-02 15:18:25,1.0.8,2
Good,2025-01-28 19:23:54,1.0.7,2
excellent,2025-04-01 11:42:19,1.1.1,2
It good but since it shows many times server is busy and dosent answer the question which is quite disappointing,2025-02-05 01:36:30,1.0.8,1
Not giving me any response after I submitted the question.,2025-03-04 09:15:25,1.0.14,0
best,2025-02-09 14:34:27,1.0.8,2
Really it's amazing. WOW,2025-01-29 12:38:19,1.0.8,2
This has better ai lol nice one,2025-02-28 16:26:34,1.0.14,2
It's shows server error most of the time .,2025-01-29 13:31:20,,0
⭐⭐⭐⭐⭐,2025-04-24 15:08:08,1.1.6,2
Nice speed,2025-02-10 08:44:08,1.0.8,2
me: hi deepseek deepseek: server busy 🤣🤣🤣,2025-06-11 22:24:48,1.2.2,0
খুব ভালো অ্যাপস,2025-01-30 18:33:56,1.0.8,2
it could have been the best if it has voice chat and retentive memory,2025-04-30 20:36:08,1.0.14,2
It's good app,2025-02-14 08:53:08,1.0.10,2
"you are doing great work, please include downloading directly in pdf in your next update",2025-04-17 14:38:44,1.1.6,2
This is very powerful and faster DeepSeek AI compare to other AI tools.,2025-02-01 17:49:40,1.0.8,2
can't work properly,2025-05-03 14:00:00,,0
op app,2025-04-03 08:18:56,,2
I have great experience with deep seek,2025-04-03 11:58:33,1.1.4,2
Very nice,2025-02-10 17:06:35,1.0.9,2
The server is busy. Please try again later. every time very bed experience With deepseek.,2025-02-03 17:18:13,1.0.8,0
Very but lagging,2025-01-31 11:51:14,1.0.8,2
Nice working,2025-02-09 09:51:14,1.0.8,2
"Works great when it's not overloaded. However, it seems that when I'm attempting to use the DeepThink R1 and Internet search options in communicating with it, the AI experiences significant latency issues. It seems this AI is super popular, and more people are using than the servers can handle. Hopefully, they upgrade their hardware to address this.",2025-01-26 17:51:51,1.0.6,1
"It can't provide in pdf. I am getting below response if I ask to provide result in pdf. ""It seems there was a misunderstanding—I cannot directly create or provide PDF files. However, I can provide you with a detailed step-by-step guide in text format that you can copy and save as a PDF using any word processor (e.g., Microsoft Word, Google Docs) or a PDF converter tool.""",2025-01-29 17:55:41,1.0.8,1
Server always busy when is don't know what to do,2025-01-28 16:16:21,1.0.7,0
At last non western bias,2025-01-29 04:35:36,1.0.8,2
good apps💟💟,2025-01-30 05:51:00,1.0.8,2
"Excelente aplicación, la llevo usando un tiempo y es buena: tiene buen razonamiento de manera que puedes escribir algo ambiguo y te va a entender. Otra cosa que me gustó es que explica muy bien, si le preguntas que es css por ejemplo te explica todo, muy bueno para estudiar temas o para investigacion en general.",2025-04-30 15:03:08,1.1.8,2
Uninstall all the rest,2025-01-28 13:22:53,1.0.7,2
Change the Ui and give more customization,2025-04-28 01:15:57,1.1.6,2
"""server is busy"" after every 2 prompts",2025-02-02 07:22:23,1.0.8,0
Lame,2025-01-30 12:46:31,,0
I love this app,2025-02-04 08:59:25,,2
"Unbelievable, the structure and explanation language of deepseek is highly efficient and content is rich!",2025-01-25 05:04:16,1.0.6,2
Do something of this server problem,2025-01-30 13:20:27,1.0.8,0
super every chatgpt no comparison,2025-05-23 12:15:15,,2
"Such an amazing app, user friendly and really helpful. I am glad to know about it and installing it.",2025-01-28 21:03:57,1.0.8,2
Super 😍👌,2025-02-04 04:41:37,1.0.8,2
هوش مصنوعی عالی با عملکرد عالی تر در زبان فارسی,2025-06-07 23:12:57,1.2.2,2
Great,2025-01-29 01:07:32,1.0.8,2
"Nice app , op 🔥🔥🔥🔥",2025-05-28 14:16:43,1.2.1,2
"Subject: Reporting an Issue with a Chatbot on DeepSeek Hello, I would like to report an issue with a chatbot on DeepSeek. I was chatting with the bot, and just as I was reading its response, it deleted the chat. This behavior seems unusual and concerning. Could you please investigate this issue? I would appreciate your assistance in understanding why this happened.",2025-02-07 11:35:06,1.0.8,2
Application yang sangat Hebat.,2025-04-29 12:43:18,,2
Not good,2025-03-15 08:05:31,1.1.1,0
Super AI apps ..!! Love it.,2025-01-28 08:27:14,1.0.6,2
Uninstall within 5 minutes. No wonder it's top on download list Fake hype. It's not even sending codes to email. Tried all sign up methods,2025-01-27 15:04:39,,0
"I would rating it more than 5 star. I am giving 1 star Because performance issue,most of the time app showing server is busy, Whether web version works fine.If DeepSeek overcome this problem It will be the no 1 Ai in the world.",2025-02-05 08:32:19,1.0.8,0
Incredible AI model. Much better than OpenAI,2025-02-18 10:54:36,1.0.12,2
Unfortunately I'm northeast Indian but since my ancestors were Chinese I'm loving this app except one problem app should not force us to sign in🤞 there should be alternate option too,2025-01-30 23:43:18,1.0.8,2
Best AI app,2025-02-03 17:41:36,1.0.8,2
"The worst service I have ever seen, Too much slow and it's server always busy",2025-02-21 06:06:49,1.0.12,0
Awesome! Fast Response and more reasonable!,2025-01-28 05:07:36,,2
It's fantastic revolutionery developed app for daily use and to solve issues with deepseek it will help you to find out the solutions and comprihensive conclusions to what to do 🤩😍😘👍,2025-02-23 21:29:11,1.0.13,2
its not work,2025-01-29 11:45:43,1.0.8,0
Unbelievable app instant reply of questions,2025-01-31 02:18:05,,2
Awesome App,2025-01-29 03:56:53,,2
"Honestly, my experience has been amazing so far! I think everyone should really appreciate this company for giving us this awesome AI multimodal chatbot for free and open-source. People need to realize that creating these AIs takes a ton of resources, and remember, this is a startup that's not making any cash off you like ChatGPT Pro or Gemini Advanced. They've got limited servers right now, and the demand is through the roof, so let's be patient instead of whining.",2025-02-05 17:22:04,1.0.8,2
Amazing,2025-01-29 11:40:12,,2
Nice,2025-01-30 05:27:31,1.0.6,2
"I don't know why people had high regards on what R1 is capable of. Server kept going down every now and then. Hallucinations often revisit from time to time and Prover V2 isn't that great either when compared to the likes of Claude, o4 or Gemini math. This is the worst.",2025-05-14 13:37:18,1.1.9,0
"I think it's a great app I would given it five stars, if number one after you enter the prompt, when it gives you a the answer the should be an option that lets you voice over or ""voice mode"". number two I would like to speak to the ai voice to voice just like open ai does.",2025-05-05 11:04:08,1.1.9,2
Its really helpful and answers is so smart,2025-01-29 16:38:41,1.0.8,2
50-100 rs le le bhai aur apna server thik kra. Cheap app.,2025-02-18 16:08:05,1.0.12,0
Good,2025-01-29 18:17:47,1.0.7,2
All the time says server is busy 😔😕,2025-01-29 06:26:00,1.0.8,1
"Can not creat account, can not login. Very disappointed",2025-01-30 13:35:57,1.0.8,0
it's loading 1 hours very slow,2025-01-29 02:36:45,1.0.8,0
مش مفيد شات جي بي تي افضل كتير,2025-04-21 20:48:32,1.1.5,0
"The application is loading all the time, arguing that server is busy. This annoys the user; fix it or else you will start loosing users.",2025-02-06 13:42:19,1.0.8,0
It does the exact same work that all these ai apps does but better and less expensive,2025-03-07 17:17:50,1.1.1,2
"Brother deepseek you are very good but you are still bad, your server crashes and you don't tell me if I ask too many questions, so you should improve, you have my blessings",2025-01-28 01:38:23,1.0.6,2
Couldn't register. Went round in circles.,2025-01-27 22:55:05,,0
What a great app 👏 👌,2025-01-28 22:42:54,1.0.5,2
Wow,2025-02-04 14:39:42,1.0.8,2
Found very unhelpful. Always say server is busy. 😔,2025-02-05 18:48:13,1.0.8,1
Please introduce a voice assistant having the features of activating by voice commands and access over other apps,2025-02-25 07:52:12,1.0.14,0
این مدل متعلق به شرکت دیپ سیک هوانگژو نیست ظاهرا یک نفر این نرم افزار رو با استفاده از چت چی.پی.تی و داده های اون درست کرده جالبه من بعد از دو ماه استفاده از خود نرم افزار پرسیدم و گفت من جی.پی.تی هستم!,2025-03-29 00:09:01,,0
Crazy good,2025-02-19 20:04:03,1.0.12,2
One of the worst aspects of this app is that it takes your personal information. It is never desirable. Taking a person's personal information. They first ask for permission to take your personal information. But why?,2025-01-28 13:23:36,,0
nice good ideas China 💯,2025-02-01 10:33:19,1.0.8,2
"The server is busy. Please try again later. The server is busy. Please try again later. The server is busy. Please try again later. The server is busy. Please try again later. You can't use it, because the servers are always problematic. Maybe you're lucky, you can get a reply once a day if you Want to use R1",2025-01-29 03:31:04,1.0.8,1
"In the early days of DeepSeek's launch, I discovered it on YouTube and decided to give it a try for a project I was working on. After testing it, I was completely hooked—it was so powerful and effective that I even forgot about my $20 ChatGPT subscription. I stopped using ChatGPT entirely because DeepSeek offered better quality and was free at the time. It made me 100x more productive and satisfied with my work. However, I later realized I was using it so much that it became an essential for me",2025-01-28 21:11:38,1.0.6,2
"It's really a great Ai, everything is for free yet and that's awesome.",2025-04-09 11:10:25,1.1.5,2
Deep seek is the best open ai I have used,2025-02-11 19:02:35,1.0.9,2
Ot's great,2025-02-22 08:17:16,,2
"it always say (Servers are busy, try again later), and now everytime I open the app I can only get one response then I can't get a next response anymore since it said servers are busy, it's useless actually if it will continue like that - REALLY USELESS, IT COULD ONLY GIVE ONE RESPONSE AND THE NEXT RESPONSE IS AVAILABLE ON MORE LIKE 3-5 HOURS",2025-06-02 14:10:33,1.2.1,0
The explanation given by this AI is much much better than other AI including chatgpt and gemini. So I love it. Hopefully in the future it will also add the function to draw image and other functions.,2025-02-03 07:44:33,1.0.8,2
AWESOME. PRESM,2025-01-31 13:13:30,1.0.8,2
I use it to make 💰 YouTube baby,2025-03-29 18:03:19,1.0.8,2
این عالیه,2025-02-08 12:28:26,1.0.8,2
Good i like,2025-03-07 12:43:08,1.1.1,2
Best AI tool 🔥,2025-01-27 12:53:49,1.0.6,2
it is very good but it would be highly recommended to add some features such as control of font size. The current font is too small on Android phones.,2025-03-31 10:40:42,1.1.4,2
its to much not good then chatgpt it features not good need lagre of inprovement,2025-02-08 18:00:11,,0
Very Cool People giving 1 star should know that it's replicating chat gpts o1 which is paid and has same features And your getting it for free Be grateful for once 🙏,2025-02-04 18:49:11,1.0.8,2
"Using it for a while even before the app release.It's great.I particularly like the deep think function,the way it process the text is amazing.",2025-01-18 07:21:59,1.0.4,2
Really excellent 👏 👌 👍,2025-01-28 18:45:10,1.0.7,2
Exceptional ⭐⭐⭐⭐⭐😄 capabilities of decoding hard codes that I gave it I think it is not far to beat the chatgpt images generation and computing,2025-01-27 18:58:19,1.0.6,2
I think this app is wonderful. It's so sad though that other AI companies are cyberattacking their server. Which is why popped up and says server is busy sometimes. Even though that's the case I'm still sticking with deep seek Cause it's an awesome program 10 times cheaper. I can't wait for them to get a voice model function because I refuse to pay $200 for chatgpt unlimited. Keep it up guys!,2025-02-12 02:18:10,1.0.9,2
THE BEST ONE EVER 👍👍👍👍👍,2025-06-22 16:45:24,1.2.3,2
best better 1000000000 times than stupid chatgpt,2025-06-10 13:55:42,,2
This Is Crazy App I Ever Seen,2025-01-30 10:07:39,1.0.8,2
Better then Chatgpt,2025-02-25 14:31:28,1.0.14,2
Nice ai,2025-02-10 17:01:53,,2
very good 👍,2025-03-30 15:08:54,1.1.4,2
👍👍👍,2025-01-27 07:56:45,1.0.6,2
"Powerful free AI with accurate responses & great document handling (PDF/Word). Love the multilingual support & clean interface! Minor issues: Needs image/file re-upload option (currently requires restart), voice support, and chat history search. Sometimes struggles with 25MB+ files. Still the BEST free alternative - if they add these small improvements, it'll be perfect! 5 stars for potential.",2025-05-08 05:25:16,,2
Great!!!,2025-04-11 20:19:54,1.1.5,2
😭 good ai with a busy server 😭,2025-04-29 12:54:58,1.1.6,1
Best!,2025-05-17 17:28:13,,2
nice and useful apps,2025-02-19 12:48:44,,2
Amazing Application. I love it.,2025-01-29 08:49:56,1.0.8,2
Why did the registration fail?,2025-01-29 12:23:39,1.0.8,0
"Quite an amazing new app. Very efficient and smooth operation and very ideal for my content creation stuff. Apart from server busy hitches, which is understandable since it's new and everyone is scrambling to get it. I highly recommend this superb app! Above it all, it's open source. You got my 5 star rating!👌",2025-02-08 15:33:55,1.0.8,2
"Excellent and detailed, easy user interface",2025-03-15 14:01:36,1.1.1,2
"I'm in the first 1M+ people who installed it. And I want to say about DeepSeek , ""it is game changer"".",2025-01-28 15:06:09,1.0.6,2
It's super slow.,2025-02-05 13:08:45,1.0.8,1
"Lemot, jawaban tidak akurat, bertele-tele, tidak bisa mencari info tentang Xi Jinping. Gini kok bisa dibilang bagus, benahi dulu. Nanti aku update lg ratingnya 🫳",2025-01-30 04:40:51,1.0.8,0
"absolutely absurd. repeatedly getting spammed by the server is busy, try again later. it has become unusable. answers what it wants avoids what it doesn't. It has become a conversation killer, not a communication enhancer.",2025-06-11 03:07:02,1.2.2,0
Chatgpt better from this time wasteing on this app donot install this ..,2025-02-03 09:01:01,,0
better service,2025-04-12 15:21:59,1.0.8,2
Best ai model as slap on those subscription based ai model 👍👍 trying to create ai monopoly I guess it still needs time to improve since it's server is always busy if I give it heavy task,2025-01-29 22:28:37,1.0.8,1
Can't give info past July 2024,2025-02-12 22:57:38,1.0.10,1
Daym thats good Ai than chat gpt,2025-01-31 16:48:30,,2
Excellent AI tool. With more robust and precise output than Chatgpt.,2025-01-30 22:05:43,1.0.8,2
Amazing 👏 thank you China 🇨🇳 😘 ❤,2025-04-18 09:15:38,1.1.6,2
"very week ai platform don't use this type ai platform, and she's may leak Indian screat plan",2025-04-19 11:35:49,1.1.7,0
"Better than ChatGPT 3,4 and 4o",2025-02-05 09:03:49,,2
very best App,2025-05-02 19:31:42,1.1.9,2
No image based options which feels like a basic thing for AI models now. This puts it a step below copilot who can generate but not process image.,2025-02-14 18:22:55,1.0.11,1
10x better than Chatgpt,2025-01-30 16:00:27,1.0.8,2
when I ask something about it says server out. even though I speed internet.,2025-02-18 11:36:48,1.0.12,1
Awesome app...,2025-01-31 03:35:10,1.0.8,2
"First impressions are good. I note the comments about the latency or slow servers. I had the same issue with ChatGPT when it first came out. No issues, works as ""advertised"". If you are hesitant because of its origin, pause while reading this, think about it, then shut down all your electronics and go live in a cave somewhere.",2025-04-29 17:17:01,1.1.8,2
Great,2025-01-29 10:06:50,1.0.8,2
Excellent ❤️,2025-02-05 02:33:15,,2
Nice,2025-01-29 07:40:44,1.0.6,2
Right know 😉 Ok,2025-01-29 17:21:53,1.0.8,2
"Wow so amazing app, its results are so accurate, hats off, far more better than chatgpt",2025-01-29 16:03:18,1.0.8,2
Powerful free have it all,2025-01-28 13:15:08,1.0.7,2
great ai app,2025-04-04 17:46:25,1.1.4,2
Good,2025-02-03 13:33:28,,2
"This AI assistant is incredibly simple, efficient, and user-friendly! It provides quick and accurate responses to all my queries. Compared to other AI tools, this one feels more intuitive and helpful. I am thoroughly impressed with the service and support I received. I would definitely give it a 5-star rating!",2025-01-30 18:31:21,1.0.8,2
Love it,2025-01-28 14:02:10,1.0.6,2
Very nice app,2025-02-05 06:30:48,1.0.8,2
Not good,2025-02-28 15:48:18,,0
replace human,2025-05-01 13:51:59,1.1.6,2
Always server bussy 🫤not for use those who wants quickly search,2025-02-08 04:02:22,1.0.8,0
My new best friend,2025-03-09 12:04:46,1.1.1,2
Why does privacy policy state reads your password,2025-01-28 01:35:41,1.0.7,0
A great one,2025-01-27 17:35:28,,2
"Fast and highly interactive. And very importantly,I like the free cost feature. What an amazing technology is it now. Lastly I expect more🙏🙏🙏",2025-01-29 09:50:09,1.0.8,2
Stupid Ai,2025-01-28 02:12:01,1.0.7,0
গুট,2025-01-30 09:15:23,1.0.8,2
خوبه ولی همش سرورش مشغول میشو قابلت فرستادن فایل یا عکس رو هم نداره,2025-02-08 18:01:45,1.0.8,2
Deepseek is better than chatgpt Deepseek is One of the best Ai ap I had ever seen ❤️,2025-02-10 18:35:24,1.0.10,2
Very nice chatbot application similar to ChatGPT. It can be used as ChatGPT alternative.,2025-01-25 13:44:17,1.0.6,2
best y,2025-06-06 15:06:10,,1
Overall great.But i can't upload photo,2025-02-05 04:41:19,1.0.8,2
This is the best AI app ever,2025-01-30 07:49:42,1.0.8,2
Best ai compared to paid one.. :),2025-01-31 07:31:47,1.0.8,2
Absolutely amazing,2025-03-11 10:49:08,1.1.1,2
"Not so good, I used this for three weeks. It often goes to server down. I'm back to my old AI chat Bot. Not responding . It always. Say : 'try again server down'.",2025-02-18 02:23:48,,1
Best in the business,2025-01-26 04:56:14,1.0.6,2
Use it for 10 min then it stop responing,2025-01-28 14:11:42,1.0.8,1
The best for ever and now,2025-01-29 18:12:54,1.0.8,2
best on web but WORST on app,2025-04-02 14:06:13,,0
It always say the server is busy pls try again its like 28th time happening i just asked about geography,2025-02-03 13:20:53,1.0.8,0
"I never see this type of powertool Ai, it give genuine answer simply.Its No.1 top Ai..👌👌😘",2025-01-30 15:02:58,1.0.8,2
Nice work from your team,2025-01-23 17:30:51,1.0.4,2
amazing 🤩,2025-01-31 13:36:00,,2
"absolutely the best AI ive used. it gets to know your personality pretty quickly, and adapts to your way of speaking. ie; swearing etc. it's also got a sense if humour! in a post about CBT rehab vs 12 Step, i said I didn't believe in ""higher powers"" etc. at the end of a detailed explanation, and being called ""a walking statement in 5% of people"" it said (12 step; my higher power is a doorknob. I'm powerless against pizza!) brilliant. 🤣 6 stars. I love this AI.",2025-05-24 20:26:51,1.2.1,2
Very good app,2025-03-29 01:51:07,1.1.4,2
you know the best when you use the best,2025-06-04 13:00:40,1.2.1,2
excellent,2025-01-31 18:02:01,,2
This is definitely the best app I've ever encountered! God bless the team! It's the only app that correctly solves complex mathematics problems for me,2025-02-04 12:08:53,1.0.8,2
"This app is worst. It rarely responds with taking too long time because most of time it doesn't respond and says ""server is busy"" which is frustrating and annoying. Pls don't use this app",2025-02-24 07:39:00,1.0.13,0
perfect,2025-07-03 06:58:03,1.2.3,2
"I'm loving Deepseek! It's quickly become my go-to app for both learning and entertainment. It's helpful, affirmative, and always keeps me engaged. Whether I'm studying or just looking for something fun, Deepseek delivers. I have a couple of suggestions that would make it even better: the addition of a voice-to-text feature and the ability to have live conversations. I also think a refresh of the layout and chat appearance would be a welcome improvement. Highly recommend this app",2025-02-15 14:48:55,,2
Issue with server. It's response is slow at times. So at the moment I would rate it a 2star.,2025-01-29 09:19:03,1.0.8,0
it is very helpful and we don't need to write any questions for giving answer we just take the picture of questions and post on deepseek and it give you answer correctly and properly,2025-04-30 06:05:44,1.1.6,2
Great ai,2025-01-27 15:21:05,1.0.7,2
Very helpful,2025-01-31 16:37:50,1.0.8,2
amazing 😘🥰😍,2025-01-30 04:45:42,1.0.8,2
I rarely rated Apps in Google store. This AI is exceptional. I will surely recommend it to friends.,2025-01-29 08:54:14,1.0.8,2
Excellent app so far.,2025-03-15 14:54:13,1.1.1,2
Amazing way better than chat gpt!!!! No doubt about it,2025-01-29 04:06:52,1.0.8,2
Absolutely amazed,2025-01-28 07:28:06,,2
"DeepSeek's R1 model is a marvel, a beacon of innovation in AI! Thank you for making it free, truly democratizing tech. It's delightful to see Nvidia and especially Google humbled, their monopolies challenged. So what if China collects data? Google and OpenAI do the same, and it's not the end of the world. Here's hoping DeepSeek scales up, reducing those pesky ""server busy"" messages. Keep pushing boundaries!",2025-02-09 03:31:38,1.0.8,2
why does it need my avatar from my google acc and you aren't able to use custom email domains either,2025-01-28 01:11:38,1.0.7,0
بروز نیست چرا؟,2025-05-28 08:40:47,1.1.9,2
Excellent app from China.,2025-02-14 07:48:44,1.0.8,2
Unbelievable,2025-02-02 20:18:48,1.0.8,2
It's great,2025-02-03 12:34:48,1.0.8,2
Too slow and loading too long,2025-01-29 11:46:47,1.0.8,1
Takes too long to reply and the replies are to lengthy.,2025-01-30 16:54:50,1.0.7,0
👍,2025-05-25 20:30:44,,2
Best AI Tool👍,2025-01-25 09:30:06,,2
"Deepseek is an excellent ai, not sure how it is for fact checking and things after 2024 but i really don't mind that, i use it mainly for company and for understanding how ai generally works. I find both V3 (the normal chat) and R1 (the so called DeepThink) pleasant to chat with! each one excelling in various tasks... Sure sometimes the server is busy but i can't really complain, i appreciate that this service is both good for what i want it and free. Thanks for bringing Deepseek to mobile! :D",2025-07-07 18:48:17,1.2.3,2
Lacks pictures or images identification and explaination facility.Please add this technology to progress.,2025-07-07 12:52:06,1.2.6,0
BC my answer is all wrong because of using this application,2025-05-26 01:46:13,1.2.1,0
Really awesome,2025-01-30 11:05:36,,2
can't create an account.,2025-01-27 16:11:04,1.0.6,0
Wonderful beginning.,2025-01-28 07:50:13,1.0.7,2
Way better than that chatgpt,2025-02-27 15:46:41,1.0.13,2
Amazing,2025-01-26 02:44:23,1.0.6,2
It's useful,2025-03-27 11:28:26,,2
i love it,2025-05-15 17:32:30,1.1.9,2
Better than other AI's,2025-01-29 17:19:06,1.0.8,2
Good,2025-01-31 00:37:03,1.0.8,2
"Unhelpful, never answer my question",2025-02-02 03:36:42,,0
Mungkin untuk beban servernya bisa di tingkatkan lagi,2025-02-10 11:43:55,1.0.8,2
wow,2025-01-27 14:33:06,1.0.7,2
this is fake and stupid apps.. don't install this apps🙏,2025-06-16 17:42:48,1.2.2,0
good apps,2025-01-27 19:48:42,1.0.7,2
"Most of time says ""the server is busy, please try again later"" due to this very very very extreme frustrated... I will go with OpenAi Chatgpt instant answers.. there is not single issue like try again..",2025-02-17 07:32:53,1.0.12,0
After few days of release of DeepSeek it is now too much slow shows error Server is busy,2025-02-07 17:25:00,1.0.8,0
👉1 min ago : downloaded 👉1 min later: uninstalled successfully ✅,2025-01-30 07:48:42,1.0.8,0
"I asked about LEVELS OF INTERNET. In whatever way, it's not answering me. It will type then delete information afterwards unless you ask each level or compare them. Overall, it's a very responsive AI chat and helpful in most cases",2025-02-05 05:14:04,1.0.8,2
Cool,2025-01-30 03:53:06,1.0.8,2
Really good,2025-01-28 15:31:54,1.0.7,2
"it is 100% useful , accurate.",2025-02-26 19:42:39,,2
Completely viable replacement for the options making pathetic broligarchy billionaires money. I have compromised nothing by switching. Clean interface and very lightweight!,2025-01-29 13:50:48,1.0.8,2
~ A very wonderful app,2025-01-30 05:36:49,1.0.8,2
add voice options,2025-06-04 12:49:38,1.2.2,2
"backdated, without voice service!",2025-04-20 19:30:16,1.1.6,0
Really good,2025-02-04 18:53:03,1.0.7,2
Best ai app,2025-01-29 06:20:57,1.0.8,2
Wow cool,2025-01-31 11:38:40,1.0.8,2
"Better than ChatGPT,",2025-02-05 17:18:18,1.0.8,2
good Chinese,2025-05-27 03:20:17,1.2.1,2
Love it,2025-06-20 04:02:25,1.2.3,2
خطا میده,2025-01-30 12:49:15,1.0.8,0
It Doesn't tell(do) exactly what you want,2025-02-19 17:30:38,1.0.8,0
This is app is giving incorrect answers,2025-02-01 07:49:49,1.0.8,0
"I have been use deepseek. but it's fantastic AI assistant. but it has a miner problem that is slow in giving the answer as compare to other assistants. kindly, work on this minor problem. Overall it's good 😊.",2025-03-27 15:12:07,,1
Great,2025-01-29 13:15:20,1.0.8,2
Awesome using,2025-02-06 17:08:22,,2
One of the best apps I have ever used💙✨😊!,2025-05-08 16:44:18,1.1.9,2
I cant login with my phone number,2025-02-04 07:01:10,1.0.8,0
very good,2025-02-06 21:28:58,,2
Amaizing super app,2025-01-28 13:13:17,1.0.7,2
This would be the exilent app compair to the others,2025-03-16 09:51:44,1.1.1,2
I Don't see any difference between DeepSeek and chatGPT It's great,2025-01-17 21:45:06,1.0.2,2
"It is very helpful app, sometime it is more efficient than ChatGPT.",2025-02-03 17:02:46,1.0.8,2
Always show the server busy,2025-02-25 06:30:38,,0
Very cool ' More in future like camera voices... Etc,2025-01-22 07:33:11,1.0.4,2
Beats chatgpt,2025-02-02 12:23:05,,2
can't even properly understand the commands if do the results are also not as expected,2025-07-02 18:03:19,,0
"Really, this is very weak compared with chatgpt. I don't understand why the fuss around it. I asked it a simple question what tires are better in sand dunes and it recommended mud tires lol",2025-01-27 17:59:27,1.0.6,0
Knowledge cutoff is December 2023,2025-01-27 15:15:53,1.0.6,1
Very informative and great app,2025-02-10 16:07:37,,2
it should contains search option in history so that we can see any older conversation,2025-02-26 07:50:41,1.0.14,1
It asks for permission to take our personal data and do you know the wrong place: Chinese people should also use it. 😡😡😡😡,2025-01-31 16:19:45,,0
very good,2025-05-02 20:06:10,,2
OK,2025-04-13 15:02:36,1.0.14,1
Excellent service,2025-02-08 11:19:47,1.0.8,2
Nice😍,2025-02-28 15:54:24,1.0.14,2
👍🏻👍🏻👍🏻,2025-06-22 04:04:57,1.2.3,2
Gud,2025-02-01 17:59:43,1.0.8,2
"when the ai is making something innovative new technique or any research it must provide the images for better understanding and the images should be ai generated only because then only it stick to the topic as we are doing research(new) , the image is the findings of the research so it should be unique right ?? hope u understand my concern OR ELSE WE HAVE TO SHIFT TO CHATGPT FOR IMAGE GENERATION to understand how out innovation (model/technique)look DEEPSEEK RESEARCH PART IS AWESOME 👌",2025-06-25 06:43:15,1.2.3,1
seems like your server always busy huh?,2025-02-15 12:23:16,1.0.8,1
Great,2025-01-30 14:14:51,1.0.8,2
I have used this app and it is better than chatgpt,2025-01-31 17:36:22,,2
Good,2025-02-04 19:12:14,1.0.8,2
"DEEPSEEK AI IT'S EXCELLENT , AMAZING! CHINA AI TECHNOLIGY LEADING THE WORLD TO THE RIGHT SIDE.",2025-01-28 18:28:38,,2
The WORST AI chat ever. Deepseek is monitored closely and censored. You need to ask for something geographical? It's always giving false information.,2025-02-16 15:10:05,,0
"this is the best ever, It's really amazing, very clever , Thank you so much for your massive cooperation",2025-02-03 22:02:35,1.0.8,2
Amazing. Quick and easy.,2025-02-01 06:06:56,1.0.8,2
What about agents? What about voice talk and enquiry?,2025-01-24 08:14:44,1.0.6,2
Good results with in a seconds....,2025-01-29 23:20:18,1.0.8,2
