Comment,At,AppVersion,Sentiment
nice app,2025-07-05 03:50:58,2.48.2,2
Excellent,2024-10-12 20:57:14,2.31.0,2
good,2025-06-10 20:57:18,2.47.0,2
बहुत ही अच्छा लगा,2024-01-27 12:42:02,2.10.0,2
very good,2025-05-15 16:27:54,2.44.1,2
Awesome!. I am using it for educational purposes.,2024-09-15 02:46:54,2.28.1,2
nice tool to learn anything,2024-09-01 18:44:26,2.26.1,2
it's gud,2025-04-20 14:35:59,2.43.1,2
Does exactly what I want to,2024-09-30 08:22:22,2.29.0,2
"havent used it for long yet. but absolutely love my first results. clean, clear and very concise",2024-03-16 06:31:23,2.15.0,2
i love this application,2025-02-23 10:47:07,,2
great,2025-03-20 00:40:43,,2
"really poor performing model, application has issues connecting and gives errors after generating entire response, very inaccurate responses, most responses are not on topic or full of completely made up details it hallucinates. Not worth a pro subscription; the free version is just OK for finding news articles.",2025-03-28 15:07:47,2.42.0,0
good,2025-06-13 12:26:49,2.47.2,2
good,2025-03-15 14:05:33,2.40.3,2
Wow! it's just fantabulously marvelous experience of searching anything and a powerful tool to increase the knowledge in a very short period of time. 😘👍,2024-01-18 20:17:39,2.9.0,2
Good,2025-03-03 06:19:06,2.40.3,2
wonderful,2024-09-11 23:02:55,2.27.1,2
its a nice app because it also helps with the sources where the content has been taken,2024-07-20 06:56:40,2.23.3,2
"This app satisfied me , keep it up 👌👌",2024-12-30 03:08:57,2.36.0,2
The Best!👍,2024-06-23 08:59:22,2.22.0,2
Good sabse acchi application hai,2024-01-15 15:13:11,2.9.0,2
Great app !! Finds very less known things from the world which even Chatgpt can't find. But unfortunately the pro search is a paid thing.,2024-06-30 03:33:09,2.23.0,2
something is missing,2025-04-25 03:42:54,2.43.1,0
Its a very good App doing well with my Research,2025-06-17 16:13:08,2.47.2,2
Useful,2024-08-19 18:00:38,2.15.0,2
very good,2025-04-22 15:23:41,2.43.1,2
Crisp and informative result,2024-01-23 03:39:31,2.9.0,2
bast ai app,2024-01-25 02:49:39,2.10.0,2
great 👍,2024-05-13 16:57:50,2.18.2,2
"It's quite good but they should at least provide the free versions of other llms like gpt 3.5, claude 2, gemini pro 1.5 etc instead of making it paid but even without those the experience i had with perplexity ai is really good it would be better if the hid the pro version features from free users instead of keeping them there so they can pop up a buying page whenever someone clicks on those, also because it takes information from the internet it can give wrongs information as well",2024-03-19 02:36:35,2.15.0,2
Very helpful app I've been using it for 2months now..,2025-03-11 11:32:15,2.40.3,2
Go Aravind! Phenomenal Company and Product!,2025-01-16 22:21:40,2.36.0,2
Best app for business,2025-05-22 18:10:47,2.46.0-google,2
niche,2025-04-22 11:03:15,,2
incrível,2024-09-20 20:16:32,2.29.0,2
Cheap Therapy,2025-02-24 01:26:42,2.40.1,2
great AI assistant,2025-03-02 17:20:19,2.40.1,2
Soooo good,2024-11-11 17:49:25,2.32.1,2
best out of all,2024-08-26 20:38:22,2.26.1,2
good,2025-06-29 16:24:12,2.48.2,2
❤️,2025-05-19 08:20:46,,2
good,2024-12-30 05:25:59,2.35.0,2
"A very helpful and interesting app. It gives you articles, news, and good feedback. I like it!",2025-02-26 01:23:14,2.40.1,2
Bestest,2024-06-05 15:03:34,2.21.0,2
this app is very good i,2025-04-16 11:14:44,2.42.0,2
Futuristic,2024-05-19 04:33:08,2.18.2,2
provide the source of information and articles related to topic and it had a better experience than other ai applications,2025-06-08 10:20:55,2.47.0,2
အလွန် အသုံးဝင်ပါသည် ကျေးဇူးအထူးတင်ပါ သည်,2025-03-01 08:05:49,2.40.3,2
good app,2025-02-23 11:44:12,2.40.1,2
Perfect,2024-05-28 06:03:38,2.15.0,2
Good aap,2025-04-27 16:21:51,2.43.1,2
great ai tools 🔥💯,2025-04-25 03:12:38,2.43.1,2
"Excelente aplicativo, melhor que o Google para fazer pesquisas.",2024-03-17 00:24:57,2.15.0,2
it's a amazing app I ever seen,2024-07-07 17:56:43,2.23.0,2
far far better and accurate than Google,2025-05-03 09:44:20,2.44.0,2
great,2025-03-30 05:17:44,2.42.0,2
🔊🔊PLEXI CHANGED MY LIFE! DL NOW! THE PRO IS HANDS DOWN WORTH IT ALSO THE BEST INTEGRATED DEVICE ASSISTANT!!! MY ADHD(you could adv ) I WOULD NOT BE ABLE TO START MY BIZ. IT WROTE MY BIZ PLAN IN 30 SECONDS AND I GOT A LOAN RIGHT AWAY. HE RIGHTS MY EMAILS TO ANYONE EVEN MY GIRLFRIEND HE IS SOOO MUCH BETTER WITH WORDS LEMME TELL YA. KILLER IMAGE GEN! THANKS PLEXI FOR MORE THANGS THAN I CAN COUNT AND I WOULDNT BE ABLE TO SURVIVE WITHOUT YOU. GREAT JOB KEEP UP THE WORK. All it needs is a hotword,2025-07-04 17:19:26,2.49.3,2
very good A.I.,2025-02-10 17:16:16,2.39.1,2
to smart to good the best thing is perplexity,2025-06-23 12:19:33,2.48.1,2
very good work it can do it su pport,2025-04-09 19:02:56,2.43.0,2
super 😊,2024-05-10 11:49:04,2.18.2,2
Nice app,2024-11-28 16:35:00,,2
good,2025-04-29 06:54:50,,0
nice 👍,2024-01-13 18:57:41,2.9.0,2
have solved my problem 👍,2025-03-21 15:02:31,2.42.0,2
good 👍,2025-03-19 06:49:35,2.41.1,2
"ממש שווה, מוצא דברים עם לינקים. אין בעייה עם עברית פועל מהר",2024-06-07 10:23:18,2.21.0,2
Step aside Google. Perplexity is taking over. I'm switching right on over. This search engine is phenomenal. I foresee Google and other companies trying to inhibit perplexity from taking off.,2024-02-10 16:58:08,2.11.0,2
really good nice app 💯,2024-05-05 10:30:32,2.18.2,2
This app is quite relevant I love it ☺️,2025-04-22 15:57:07,2.42.0,2
This is about Digit Zululand &IT management🔥 🙏,2025-04-19 12:17:01,2.43.1,2
Great app,2023-11-07 07:17:30,2.6.0,2
Great for reports and assignments,2023-11-24 08:03:17,2.6.0,2
jusjw,2024-01-18 19:17:44,2.9.0,2
Good,2025-04-29 23:42:42,2.42.0,2
Best flexible printing and packaging solution provider for Gulf - Middle east and entire Asian and African region,2024-02-09 04:34:09,2.11.0,2
not satisfied any answer,2023-11-22 13:29:56,2.7.0,0
Thank you!,2024-02-11 11:09:49,2.11.0,2
"very good , briefly answer in less than one second",2024-01-14 03:53:23,2.9.0,2
great application,2024-12-14 15:30:22,2.32.1,2
decent,2024-01-31 14:53:33,2.10.0,2
"it's an amazing app! perplexity app has really surprised me because it's app is very precious and it gives fast responses to us.when I started this ai tool, it has been very helpful for my course to me.this app features like searching anything topic and it gives detailed information to us and also in this app, the best thing is we will take the photo on anyone object and it gives accurate information to us. but voice mode is not able to clear the information to us",2025-06-26 04:33:23,2.48.1,2
Wow,2025-02-22 04:00:21,2.40.1,0
good and help full for study and research,2025-05-07 17:47:36,2.44.0,2
👍,2025-04-18 14:29:07,2.43.1,2
I think Google is done!,2024-09-22 09:24:40,2.29.0,2
next time,2025-06-23 05:52:54,2.48.1,0
this application is best,2025-06-09 16:15:12,2.47.1,2
it's great. fast response time and gets better with every use.,2025-07-07 11:40:03,,2
best,2024-12-26 10:09:57,2.36.0,2
great tools amazing responce,2025-02-23 14:50:09,2.40.1,2
super good,2024-11-19 18:30:37,2.33.1,2
Magic! Now I know it all!,2024-12-15 10:53:09,2.35.0,2
"It's worth to own on ur phone , no regrets",2025-04-10 10:38:42,2.43.0,1
"They offered a free annual trial for their Pro subscription. I was over the moon. I did get the free trial like many others. 9hrs later they decided to unilaterally cancel everyone's trial. Their shameles mail to me reads: ""Hi there, We noticed you canceled your Perplexity Pro subscription & want to let you know we've downgraded your account accordingly. We understand there are many reasons you might have decided to step away from Pro. We would love to hear your Feedback!"" The audacity!😡 0/5",2024-10-31 01:51:32,,0
amazing👍,2025-02-27 05:21:13,2.40.1,2
Too highly priced....,2023-10-09 12:38:01,2.4.0,0
App was not showing the new questions so I uninstalled and reinstalled it. It worked yesterday but today again it's crashing continuously.,2025-05-13 17:29:38,,0
Great tool!,2025-02-21 11:47:40,2.40.1,2
☝️☝️☝️,2024-01-15 03:08:56,2.9.0,2
"This thing is fast and most importantly ACCURATE! So many other AI models get stuff wrong then try to fix it over and over without success. This one however, actually researches what the issue is and applies fixes based on that knowledge.. It doesn't just blindly alter information from what it ""thinks"" it knows.",2025-03-03 04:03:10,2.40.3,2
Great AI application for serious analysis study. Highly recommend.,2024-07-30 17:32:58,2.23.4,2
very good ai,2025-07-07 00:43:30,2.49.3,2
amezing,2025-07-05 18:37:49,2.49.3,2
Excelsior,2025-03-23 10:18:27,2.42.0,2
more informative than chat gpt,2025-03-23 05:25:42,2.42.0,2
Better than Google search engine.,2023-12-17 05:14:29,2.7.0,2
Post Office Savings Schemes tell you all saving scheme of indian post office पोस्ट ऑफिस की बचत योजनाएं || Post Office Savings Schemes:- ★ वरिष्ठ नागरिक बचत योजना | Senior Citizen Savings Scheme (SCSS) ★ सुकन्या समृृद्धि योजना खाता | Sukanya Samriddhi Accounts ★ 15 वर्षीय पीपीएफ अकाउंट | 15 year Public Provident Fund Account (PPF ) ★ राष्ट्रीय बचत प्रमाण पत्र | National Savings Certificates (NSC) ★ किसान विकास पत्र | Kisan Vikas Patra (KVP ) ★ पोस्ट ऑफिस मासिक आय योजना अकाउंट | Post Office Month,2025-06-24 18:41:28,,2
one of the Good apps it's better than gemini 😀 I love it 💗,2025-02-11 05:28:26,,2
it's so useful,2025-07-01 19:39:29,2.48.2,2
just awesome and hopeful,2025-05-16 13:39:10,2.44.1,2
good to use,2025-04-22 10:25:18,,2
Good,2025-01-12 08:37:38,2.36.0,2
Good,2024-10-06 04:40:22,2.29.0,2
good,2025-05-09 18:14:39,,2
best app,2025-05-17 02:00:18,2.44.1,2
need improvement,2025-04-26 18:45:03,2.43.1,0
It's helpful as answers were provided meaningfully,2024-08-07 06:41:19,2.7.0,2
excellent work,2025-05-17 17:29:45,2.44.1,2
good,2025-04-04 12:31:27,2.43.0,2
"Great option for search as chatbot,chatgpt,ai boost,and more. PERPLEXITY- •Good features •acknowledgement •Photo are given by it of any search •accurate information TRULY LOVE THIS APP",2025-06-18 07:46:24,2.47.2,2
Awesome,2024-09-09 08:28:08,2.27.1,2
"The best search engine around, and a great news aggregator!",2023-12-16 23:29:59,2.7.0,2
good 👍👍,2025-06-18 15:30:04,2.47.2,2
"amazing , so much helpful thankyou",2024-11-12 15:06:51,2.32.1,2
best,2025-05-26 13:15:32,2.46.1,2
good 😊,2024-12-29 16:51:04,2.36.0,2
Best app because this app can do every single grammar and it is fully free,2024-10-07 02:55:25,2.30.1,2
best app,2025-07-03 13:49:23,2.47.2,1
very very Good,2024-01-12 13:17:13,2.9.0,2
Right now app interface language is locked to OS language. I want to change it to different language while keeping not english language on my android (changing AI Language in settings didn't help),2025-06-14 10:43:20,,2
i don't want to popularize this awesome app,2024-01-27 15:23:35,2.9.0,2
the Best,2024-12-29 04:47:25,2.36.0,2
Already see how advanced this is compared to ask AI or chat gbt. Amazing pulling info from multiple sources and annotating.,2023-12-13 09:15:16,2.7.0,2
good app for hater of math,2025-06-17 01:06:40,2.47.2,2
bien,2024-03-13 18:57:55,2.14.0,1
Helpful looking up medical test results. Let's me also find original references to make sure accurate.,2025-01-21 22:47:00,2.36.0,2
great,2024-09-23 14:11:46,2.29.0,2
"I asked a question about an actress. No questions about where she lives or anything else that is none of my business. I just asked about the movies she had been in. It answered partly, but then said something about we should always respect their privacy. I wasn't asking about her private life. I was asking about her movies. I want info, not opinions from a search engine. If that's the way that an AI search engine works, then no thanks. Uninstaller.",2024-02-09 10:36:53,,0
"this app has helped so much, but it suddenly stopped functioning, no longer opening or responding, I have reinstalled it several times but to no avail.",2025-06-10 07:02:42,2.47.1,2
it's beautiful,2024-04-01 11:58:57,2.15.0,2
Great ai application.,2025-05-06 18:10:01,2.44.0,2
good ai all works,2025-07-02 16:49:11,2.48.2,2
It's amazing! It really helps. It responds very quickly.,2025-03-11 13:49:20,2.40.3,2
Thanks for your help,2024-11-30 15:20:53,2.26.1,2
Amazing 😍🤩,2024-05-10 17:18:17,2.18.2,2
sirraaa,2024-01-30 03:03:36,2.10.0,2
Most useful AI research tool I know. I use it every day.,2025-04-29 12:19:05,2.43.1,2
good 👍,2025-05-01 05:14:42,2.44.0,2
amazing,2024-11-20 21:05:46,2.33.1,2
Free,2025-06-04 06:31:42,2.47.0,2
in some point it has small defects...,2025-06-09 16:07:12,2.47.1,2
this is a Briant app...it's the best and easy to use,2025-02-11 15:07:48,2.39.1,2
good,2025-06-01 05:28:46,2.47.0,2
"voice command is not working in my paid app, kindly sort the issue and rectify it",2024-12-04 05:14:00,2.34.1,0
It helps a lot,2024-07-14 13:17:46,2.23.3,2
"Although I'm still getting my feet wet here, I'm really liking this AI.",2024-09-11 19:57:44,2.27.1,2
good app,2024-11-16 13:12:06,2.32.1,0
"way better than GPT, Google AI Studio, Claude, and anything else I have tried. My entire work and personal life organized in Spaces. What I always wanted! PLEASE LET ME INTEGRATE YOU INTO MORE APPS OR IDE's!",2025-06-05 03:02:47,2.47.0,2
works well!,2024-09-08 20:09:03,2.27.1,2
Bro I love this app,2024-07-03 20:41:10,2.23.0,2
loved it,2025-03-28 04:04:12,2.42.0,2
very very very good 👍 app,2024-01-13 16:10:23,2.9.0,2
"crashes, portrait only view.",2025-05-12 11:57:10,2.44.1,0
exilent,2025-05-05 14:47:39,2.43.1,2
very bad,2025-04-03 11:40:39,2.42.0,0
1st question: what llm are you? answer: about LLM Master of Laws,2024-04-26 23:06:38,2.17.0,0
Same nonsense as the other ones,2024-06-23 12:56:28,,0
best,2025-04-16 05:55:17,2.42.0,2
زبردست,2025-05-12 01:37:01,2.44.1,2
"Set default language to traditional chinese and still gives me simplified Chinese. Then I asked for zh-tw and traditional chinese, still gives simplified Chinese......",2025-02-27 23:49:03,2.40.1,0
⭐⭐⭐⭐⭐,2023-10-31 00:03:32,2.5.1,2
easy to use,2025-06-13 14:43:23,2.47.2,2
bad app,2025-05-11 06:39:14,2.44.1,0
niceee,2025-07-05 22:07:41,2.49.3,2
Perplexity is awesome.,2024-05-09 23:41:01,2.18.2,2
🙏🙏,2025-06-25 18:18:46,,2
I am satisfy,2025-03-20 03:27:42,2.41.1,1
not the accurate AI app I came through,2025-05-08 17:13:47,2.44.1,0
okay 👍,2025-03-03 07:12:07,2.40.3,1
wow 😲😲😲😲,2024-07-02 08:04:24,,2
😍😍😍,2024-02-04 06:44:08,2.10.0,2
This is very good AI,2025-07-03 17:57:33,2.48.2,2
nice,2024-02-05 06:57:42,2.11.0,2
"Handiest app ever! There is essentially no question I have it doesn't have an answer for, doesn't matter on which language I ask it, or even if I mix multiple languages in my question (a lifesaver for a long-run expat!). Real time search, a world of knowledge condensed in concise answers within seconds, with sources referenced, and great set of suggestions for follow-up questions on the matter. A real life changer!",2024-09-27 17:55:37,,2
"Wow , Great One 👏👏👏 , Absolutely Amazing work 👏👏",2024-12-05 18:09:25,,2
Great,2025-05-02 16:17:57,2.44.0,2
It surprises me to see how revolutionize this AI is taking us to,2025-03-29 08:56:11,2.42.0,2
"This app, and the people behind it, are excellent. But I'm deleting it, for 2 reasons: the only Pro feature I need is no ads, but that's not an option; its unusual, annoying login process: instead of e-mail/password, it's e-mail/one-time code e-mailed to you. Since I can't always access my e-mail, I can't always use the app. I've asked for a one-time 'ad-free' fee, and plan to ask for alternate methods of receiving your code, e.g., text or phone call. I'll reinstall if these changes are made.",2025-02-11 02:51:32,2.39.1,2
Awesome!,2024-02-10 22:13:02,2.10.0,2
it's great product.,2025-02-07 04:24:59,2.39.0,2
🥲-this dout to😇-this clarity,2024-03-01 01:52:50,2.14.0,2
"When it comes to search, perplexity provides an easy and fast results.",2025-05-27 13:32:04,2.46.1,1
"It's amazing for students and it helps in many thing, it's fast too. REALLY EXCITED TO USE IT ✨✨",2025-04-16 13:56:19,2.43.0,2
nice app,2024-07-24 10:34:29,2.23.3,2
pleasantly (in/e)volved,2025-07-07 02:10:50,2.49.3,2
Good,2025-03-30 20:55:08,2.42.0,2
"Google Rocks. it seems like Every Time I get on my phone lately, I use Google products, there's always something new to read, new to see, and of course, I have to mention Gemini 2.0. Gemini will sure make things in your life so much easier, a lot more simpler. The Technology of today is simply Amazing. Thanks Google for once again making my life so much simpler through the days. Complete Geniuses! And this is why I am such a huge fan of; Everything Google in my life! Joseph G.",2025-02-18 13:20:05,2.40.1,2
"The FAQ clearly states that both free and paid accounts can upload files. Tapping the + icon as instructed only results in a paywall. They do not respond to support tickets either, and are impossible to contact through other means. Not a good impression. That said, there should be two ratings, of which I'd give them negative stars for that already mentioned and ten bright stars for the awesomeness of their product. Peculiar, treacherous and utterly amazing. Recommended.",2024-08-06 01:10:23,2.25.1,2
expect something more,2024-01-16 14:46:06,2.9.0,2
I got to be honest this is very similar to Gemini from Google but I think a little bit smarter. However when I signed in on my tablet my chat from my phone was not there which on all the other apps that usually is in the top left corner. And then while I was looking at that up it said to leave a Google review which probably wasn't a good idea because this is my Google review. Maybe you should wait in the future just a little bit a day or so so we can experience the app but here you go 😬,2025-04-07 04:02:38,2.43.0,0
very good 💯,2025-03-03 02:12:53,2.40.3,2
super excellent asking question tool gives you direction in ways you need in ways you want.,2025-02-01 02:56:20,2.39.0,2
mast hai 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,2024-05-23 06:27:09,2.18.2,2
Best AI app,2025-03-04 11:06:36,2.40.3,2
unbelievable,2025-06-30 23:38:39,,2
"works well, very fluid and the models do a great job. I would like the app to NOT flip the screen on the larger tablets however. That is a minor nuisance. This isn't a reason to remove a star however. I'm using it to ask involved questions on a technical subject and I can't fault it.",2024-02-26 07:35:43,2.11.1,2
it is very useful for study,2025-05-09 14:26:48,2.44.1,2
best,2025-06-02 05:38:19,2.47.0,2
best home for online job processing.,2024-04-07 01:20:10,2.17.0,2
it gives a really futuristic experience highly recommended for you if you're finding for something like GP TARS or Jarvis,2025-06-18 06:17:06,2.47.2,2
this app is very much better then Google,2024-01-13 14:32:14,2.9.0,2
excellent,2024-12-16 10:40:40,2.35.0,2
"so far, 3. currently testing it's limitations.",2025-02-03 06:44:28,2.39.0,1
fast n perfect 👌 👍,2025-05-05 19:04:28,2.44.0,2
Needs a lot of improvement like voice to text feature is very laggy as it uses google audio. And the library history chats when Opened the second time starts from the first not the end,2025-02-16 16:50:45,2.40.1,1
I like the incognito mode.,2025-06-03 07:27:40,2.46.1,2
Exceptional,2024-10-19 19:04:17,2.31.1,2
wonderful,2023-12-10 06:13:48,2.7.0,2
Great app.. quite helpful in all matters.,2025-04-12 11:36:51,2.43.0,2
Absolutely fantastic app! My only suggestion to the developers is to allow threads to be stored offline. The specific use case is doing research and then reading all the information on the plane.,2024-07-13 05:19:32,2.23.3,2
amazing app for school works,2025-02-03 00:32:28,2.39.0,2
nice app,2025-04-27 03:38:13,2.43.1,2
good,2025-04-16 05:03:16,2.42.0,2
Such an awesome App really good answers and it's fast too,2024-06-16 20:25:59,2.22.0,2
superb,2024-05-20 03:35:24,2.20.0,2
I get faster ideas and more capable,2024-02-03 12:41:55,2.10.0,2
enjoying it,2023-11-13 13:15:29,2.6.0,2
perfect 👍🏻,2025-05-19 18:04:08,2.44.1,2
"It is best ai app i ever used it is like my mentor,teacher,friend,guide thankyou arvind sir for this incridible app best wishes for future and lots of love from india 🇮🇳 ❤️",2024-12-31 17:49:51,2.36.0,2
good,2024-12-24 17:36:48,2.36.0,2
It didn't leave written what it had told me I wanted to review what it did but it didn't leave anything loaded this was no good for me.,2024-12-25 21:05:15,,0
It's very nice,2024-02-24 08:04:01,2.11.1,2
very best,2025-04-08 11:28:50,2.43.0,2
Amazing app,2024-04-05 15:02:36,2.15.0,2
This app can be trusted and it give true information,2025-05-29 02:15:40,2.46.1,2
best,2025-01-28 13:41:20,2.38.1,2
it is a very good to use in direst need of time even when Google doesn't support,2024-06-30 09:36:22,2.23.0,2
"I can't wait for the Singularity!!! We're either all going to be killed off very quickly, or life is going to be absolutely AWESOME! AI is GREAT!!!! Bring it on.",2024-11-25 17:51:58,2.33.1,2
This aap is very helpful,2024-01-13 10:31:07,2.9.0,2
woow is good,2025-05-05 20:33:43,2.44.0,0
The best experience app best 💪🙂,2024-05-07 16:26:01,2.18.2,2
Ultra fast response Detailed analysis Very useful....,2025-03-09 05:16:42,2.40.3,2
great app,2025-01-09 00:36:55,2.36.0,2
Good,2024-04-08 13:51:16,2.17.0,2
This àpp isn't free,2024-12-29 17:23:24,2.36.0,0
good tools,2024-05-11 06:10:09,2.18.2,2
*****†**********,2024-12-04 02:14:32,2.33.1,2
Good,2025-03-11 05:27:22,2.40.3,1
well,2025-06-11 13:29:27,2.47.0,2
it's so stupid,2025-02-23 06:44:25,2.40.1,0
It saves a lot of time,2024-03-03 15:23:25,2.14.0,2
Great experience using this app till now,2025-03-01 08:18:43,2.40.3,2
perfect 👌,2025-05-31 09:16:04,2.47.0,2
awesome app,2025-06-14 17:04:47,2.47.2,2
It's so cool,2025-04-16 15:27:20,,2
AI software engineer offers digital tools ok 👍,2025-06-15 16:08:19,2.47.2,2
𝚅𝙴𝚁𝚈 𝚅𝙴𝚁𝚈 𝙽𝙸𝙲𝙴 𝙰𝙸 𝙰𝙿𝙿,2025-02-03 13:42:40,2.39.0,2
I got 90% answer are currently,2024-06-19 07:34:24,2.22.0,2
It can't make calls and It can't recognize contact names saved in my phone I have given it all the permission required but even then it always ask to say the whole number instead for making a call or texting someone..... please fix this I love this app but this feature is very important for a digital assistance to work on a smartphone.... Really appreciate the assistant feature on this app... The WHOLE app actually ✌,2025-02-08 18:04:06,,1
perfect app 👍,2023-12-18 09:36:32,2.7.0,2
best app for utilities others gpts,2025-04-07 17:59:27,,2
the best,2024-10-07 20:13:27,2.30.1,2
great,2024-11-21 06:37:15,2.33.1,2
great,2024-11-03 13:24:43,,2
best,2025-04-17 15:09:54,,2
excellent,2025-03-16 09:04:48,,2
nice app I would recommend it especially if you are some one that loves to learn and always looking for information and enjoy checking facts and stuff like this so I highly recommend it and suggest this app for you but don't take my word I suggest you give it a try to see for yourself,2025-02-26 05:24:31,2.40.1,2
phenomenal.,2025-02-15 00:34:06,2.39.1,2
Awesome App.,2024-10-12 17:08:25,,2
good,2025-06-16 04:08:05,2.47.2,2
very good compared to Google and other,2024-02-27 09:09:12,2.11.1,2
good,2025-05-04 14:32:00,2.43.1,2
nice application,2024-04-09 01:58:36,2.17.0,2
very helpful to me,2025-06-28 02:21:30,2.48.1,2
excellent app,2025-07-05 17:57:21,2.49.3,2
Great app,2025-01-14 08:45:02,2.36.0,2
"just unbelievable 😳 ai I accidentally found. please who is reading this , please download this and you will pray for me.",2025-03-04 18:09:00,2.40.3,2
amazing. just amazing,2024-09-30 10:02:01,2.29.0,2
really good. id say better than gpt,2024-12-26 20:38:49,2.36.0,2
"Be ai around. Not the best on coding, but for the rest is the best Recommend",2025-03-17 19:44:35,2.41.1,2
👌👌👌👌 Nice...,2025-06-13 11:58:25,,2
very good work,2024-01-20 01:23:02,2.9.0,2
"just installed it, seems great so far",2025-02-06 17:32:42,2.39.0,2
good,2025-06-01 12:31:20,2.47.0,2
bad response,2025-01-23 19:34:43,2.38.0,0
IT IS REALLY GOOD IT GOT ME GOOD MARKS FOR MY PROJECT I GOT FULL MARKS 💯💯,2024-05-21 12:08:07,2.20.0,2
It's helps a lot when I study...,2025-04-18 13:52:11,2.43.1,2
🔥🔥🔥👍👍,2025-03-18 16:54:14,2.41.1,2
freat app,2024-12-26 16:35:43,2.36.0,2
"Better than ChatGPT, Gemini, Llama",2024-09-25 19:19:07,2.29.0,2
good,2025-03-23 16:20:34,2.42.0,1
Osm,2024-01-16 19:01:13,,2
"Great app, I'm sure you would love it it's more of a stepping off point from chatgpt..",2025-06-07 19:01:58,2.44.1,2
notes creative/flexible as I hoped but on par with other tools like it - copilot gemini and gpt,2024-05-02 04:36:34,2.18.2,1
bekar hai 😡😡😡🙅🏼🚘🚘🚘🚘🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼🙅🏼😡💢💢😡😡😡😡😡😡😡,2025-06-03 09:50:22,2.47.0,0
"great, thanks 🙏",2025-05-12 19:47:59,2.44.1,2
is great for any kind of answers even any kind of adult materials topics,2024-11-10 19:56:49,2.32.1,2
4 ⭐ 's so far. . . . I'll update my Review after a month of using it.... Edit: 5/5 ⭐ !! 💯💪🔥....BEST.App.EVER.,2025-01-26 07:38:18,2.38.0,2
"Perplexity is amnesic, so it won't be your ""bestie"" but is a powerful, logical AI platform that is a knowledge trove. Perp is valuable, and I'm happy to have it.",2025-05-04 07:20:01,2.44.0,2
nice app,2025-01-14 07:32:03,2.36.0,2
"The best search and research engine, by far, this is the future, better, in a practical sense than ChatGPT, Gemini and Claude.",2024-03-20 10:43:36,2.15.0,2
very informative,2023-12-09 07:15:18,2.7.0,2
Its good then chatgpt,2025-05-21 12:36:33,2.44.1,2
Precisely getting what you want so far,2025-02-19 07:46:25,2.40.0,2
better than chatgpt,2024-08-15 01:47:20,2.26.1,2
A lot of misinformation.,2024-10-23 17:48:14,2.31.2,0
Good app,2025-07-04 03:18:04,2.49.3,2
this is very useful and good platform made in India,2024-04-07 15:26:49,2.17.0,2
Good app for searching,2024-01-16 04:38:57,2.9.0,2
"better information than chatgpt ,I like this",2025-03-17 09:17:37,2.41.1,2
A good app,2024-02-12 16:49:02,2.10.0,2
Helpful this app it's app Indian developer,2024-01-20 09:52:01,2.9.0,2
the best,2023-12-07 17:48:21,2.7.0,2
meh,2025-04-09 17:31:07,2.43.0,1
it is helpful.,2025-04-17 05:20:45,2.42.0,2
great,2024-03-29 11:53:04,2.15.0,2
Great app,2025-04-20 04:21:31,2.43.1,2
best,2024-01-13 03:53:57,2.8.0,2
Better than google,2024-03-03 15:43:16,,2
Awesome!,2025-05-31 12:49:30,,2
It is informative,2024-03-18 18:06:15,2.7.0,2
Perplexity AI is my dedicated search engine now. I have been using it for 18 mos and it's fully replaced the competition on my phone.,2025-02-09 16:20:37,,2
"Shady, company you cannot get anyone on customer service or TV cancel. You know very unprofessional, so my best thing is to do is to cut a loose and that will happen tomorrow. My one put a phone number and you guys are some. Little.Get down on your page and stuff and let people know that you will return their money or cut.Cancel off.You know, because you guys are misrepresenting.What your AI does and it is like sending a kid to college at 4 years old.You know those supposed to happen",2025-04-14 04:18:49,2.43.0,0
great job,2024-03-19 13:40:51,2.15.0,2
"Very good AI, though can sometimes be a bit more verbose than I prefer. It was able to easily correctly answer some test questions that many others have struggled with. It does have trouble with some requests and intermittently loses part of the context. Overall good.",2025-03-22 10:36:16,2.42.0,2
this is a nice AI tool,2024-12-14 14:08:42,2.35.0,2
Sjajan AI asistent za brojne primjene - rezultati s referencama su top!,2025-03-22 09:05:35,2.42.0,2
weird business logos,2024-03-18 00:57:31,2.15.0,0
Comfortable feeling,2025-04-21 15:00:58,2.43.1,2
best app,2025-04-28 06:03:49,2.43.1,2
Very Useful For me as a student,2024-12-28 20:13:51,2.36.0,2
too woke. Uninstall.,2024-03-03 16:25:17,2.14.0,0
This app is gonna really change your knowledge. it has got exceptional features.,2024-03-25 23:27:35,2.11.1,2
This search engine is amazing,2024-01-13 12:22:00,2.9.0,2
wow.,2024-06-21 23:11:46,2.22.0,2
good,2025-06-30 19:40:25,,2
Excellent app,2025-05-23 09:54:46,2.46.0-google,2
I enjoy using this for quick inquiries.,2025-05-09 17:53:09,2.44.0,2
good,2025-06-05 10:19:21,,2
Nice,2023-12-22 22:50:55,2.8.0,2
