Comment,At,AppVersion,Sentiment
I have to admit grok is way better then chatgtp it responds with better answers and is overall more helpful and more human like then all the other ai apps I personally prefer this app over other ai apps,2025-04-02 18:27:45,,2
nice app,2025-04-03 17:00:42,0.3.6,2
good performance 💯 am,2025-03-28 22:44:21,,2
it's just the best,2025-03-20 06:08:42,0.2.8,2
awesome 👍,2025-04-06 02:52:48,0.3.2,2
nice,2025-05-20 11:03:29,0.5.3,2
nice aap you have nice 👍,2025-04-01 09:17:46,0.3.4,2
𝒕𝒉𝒊𝒔 𝒂𝒑𝒑 𝒊𝒔 𝒎𝒂𝒈𝒏𝒊𝒇𝒊𝒄𝒆𝒏𝒕,2025-06-20 23:13:41,0.5.22,2
good,2025-04-08 15:42:56,0.3.4,2
excellent 👌,2025-03-30 06:41:50,0.3.2,2
just looking very good,2025-04-01 21:29:12,0.3.5,2
Best AI for images and facts!,2025-03-28 00:33:44,0.3.1,2
GROK!,2025-03-28 22:15:11,0.3.2,2
Grow mostly rocks. One issue. I asked successively about 2 people's current employment. It tried to tell me both held the same senior position at the same company. Hallucinations?,2025-03-27 11:55:59,0.3.2,2
great,2025-04-19 15:00:01,0.4.3,2
omg,2025-04-07 22:03:40,0.3.9,2
very good app,2025-04-01 05:44:10,,2
super,2025-03-24 02:53:54,0.2.9,2
it's grok beta app is good 👍,2025-04-04 04:35:23,0.3.6,2
good,2025-03-29 03:05:41,0.3.2,2
very beautiful editing,2025-03-30 07:09:07,,2
This is very interesting and accurate replies,2025-03-22 20:58:45,,2
not fast but fastest ...,2025-03-22 14:27:36,0.2.8,2
🤘🤘🤘,2025-03-30 12:14:01,0.3.3,2
nice😘😘😘,2025-04-03 07:44:44,0.3.6,2
Nice,2025-04-15 23:55:29,0.4.0,2
best,2025-04-26 06:06:28,0.4.8,2
Best ai in the world. Love you elon! ❤️‍🔥,2025-03-04 19:52:54,0.1.18,2
Awesome,2025-04-13 08:52:15,0.3.10,2
very powerful 💪,2025-03-25 02:26:55,0.2.9,2
Best one work more,2025-03-21 06:55:20,0.2.8,2
elon on fire,2025-04-02 16:26:33,0.3.5,2
good app,2025-04-02 10:24:39,0.3.4,2
super,2025-04-14 04:50:06,0.3.11,2
nice app,2025-04-22 16:41:23,0.3.7,2
better than any other ai assistants in the market,2025-04-14 19:57:39,0.3.12,2
very nice 👍,2025-04-01 11:34:49,0.3.4,2
10/10 very responsive.,2025-03-27 14:34:50,0.3.2,2
good 👍👍,2025-03-23 13:01:23,0.2.9,2
ok,2025-04-15 09:00:01,0.4.0,2
ok super appp,2025-04-04 17:11:21,0.3.6,2
not working at all,2025-03-29 14:18:08,0.3.2,0
It is crazy all knowledge of google at one place very smooth and fantastic,2025-06-17 20:01:50,0.5.20,2
it is very helpful application it's answer is very good 👍,2025-03-22 02:26:30,,2
💖,2025-04-13 02:46:28,0.3.3,2
best hai,2025-03-22 15:24:51,0.2.9,2
very cool 😎,2025-04-06 00:28:42,0.3.7,2
west of time,2025-03-29 13:40:14,,0
"I use Grok to fact check and debate any woke narratives I find, Grok works excellent",2025-04-02 18:44:36,0.3.5,2
such a useless app,2025-03-29 17:22:49,0.3.2,0
World best app 👍,2025-03-23 03:52:10,0.2.9,2
I absolutely Love Grok. I get such detail and accurate information I would never go back to a google search again except maybe look up adrdress,2025-06-07 02:11:58,0.5.13,2
this app is so interesting,2025-04-02 02:48:57,0.3.5,2
good 👍,2025-03-23 15:27:48,0.3.0,2
its very fake and bad app,2025-03-30 04:37:40,,0
"I found this app really good much better than chatgpt at first BUT, as I mainly use ai for studying the message cap is really frustrating only 19 messages and then having to wait a while day is just really sad plus the premium version is really expensive for me.Due to this reason unfortunately Ill have to stick with chat gpt",2025-03-30 00:32:30,0.3.2,0
good app I so happy in use this app,2025-03-31 05:20:28,0.3.3,2
fast,2025-03-23 13:14:44,0.2.9,0
Everything you could ask for. With personality!,2025-05-11 16:29:07,0.4.17,2
Must have!,2025-05-08 12:39:49,0.4.16,2
super,2025-04-03 19:36:55,0.3.6,2
best ai,2025-04-16 05:28:23,0.4.0,2
"""Just Grok It!""",2025-03-26 21:37:30,0.3.2,2
good,2025-04-10 04:38:48,0.3.8,2
cool to talk and helping in funny way . kind a reason for studying,2025-06-20 13:38:02,0.5.22,2
works amazingly very helpful,2025-05-03 01:20:24,0.3.12,2
this ai cannot able to generate Ghibli style image and also work very slow,2025-03-29 14:00:10,0.3.2,0
"It seems like there might be a typo in your message. Did you mean ""Grok, edit the blurry part"" or something similar? Based on the image, the face appears to be the main focus, and it looks a bit blurry. If you'd like me to enhance or edit the image, please confirm, and let me know what specific changes you'd like (e.g., sharpen the face, adjust lighting, etc.).",2025-04-21 15:51:19,0.4.3,2
👍🙂,2025-04-03 01:08:01,0.3.4,2
fells like a friend,2025-03-26 15:38:06,0.3.2,2
nice,2025-04-06 21:00:16,0.3.2,0
Great USA,2025-03-18 14:45:08,0.2.8,2
kinda see more. OK,2025-06-21 17:39:32,0.5.22,2
"very fast, great perspective.",2025-05-27 04:29:05,0.5.6,2
बहुत ही शानदार,2025-03-22 03:13:54,0.2.9,2
Maximum my picture & the anime picture r not same,2025-03-30 18:58:53,0.3.3,1
a proper study partner,2025-05-05 04:37:31,0.4.15,2
sweet as Suger but harmless,2025-04-21 09:42:02,0.4.3,2
"I enjoy the thoughtful explanations. they are narrative and i understand each concept after going through them. But, I would love to have a ""read aloud"" feature on grok. besides that the team is doing an amazing job. Well done!",2025-03-22 01:56:24,0.2.9,2
best ever ai chat bot,2025-03-18 15:01:56,0.2.8,2
best as an assistant for coding builds and so it is better than other apps in coding as a assistant,2025-03-07 12:00:39,0.1.18,2
very good 👍👍,2025-03-21 20:30:06,0.2.9,2
good,2025-04-26 13:30:14,0.4.8,2
It's really smart.,2025-04-07 14:22:06,0.3.7,2
Really this is the best AI 🤟🤟🤟,2025-03-19 00:19:11,,2
Good,2025-05-02 01:12:55,,2
"wow, amezing",2025-03-19 08:00:24,0.2.8,2
nice pic super aajubhai and boy is not a problem for,2025-04-02 10:53:23,0.3.6,2
I'm a firm user of Google. I have to say Grok does seem to be way more interactive. it's much closer to speaking with a normal person. well done to everyone who made Grock possible,2025-06-25 03:40:59,0.5.24,2
"I really enjoy this app, easy to navigate and provides instant answers to all the questions that I ask.",2025-05-11 19:41:51,0.4.17,2
Better than chatGpt,2025-04-12 13:43:33,,2
super editing,2025-03-31 06:18:26,0.3.3,2
great thank you,2025-05-02 05:46:25,0.4.6,2
grok ai is the best ai appp,2025-03-21 19:23:22,0.2.8,0
nice,2025-04-02 01:46:20,0.3.4,1
exceptional,2025-06-08 14:18:54,0.5.13,2
Good,2025-06-16 05:13:31,0.5.18,2
it is really good 😊👍🏻,2025-03-29 01:50:45,0.3.2,2
lovely,2025-04-02 01:58:48,,2
I really like Grok. The only problem I see is that it does not talk to you. this would really help the visually people.,2025-04-27 03:56:27,0.4.5,2
good 😊,2025-03-29 01:34:42,0.3.2,2
this app is very good 👍,2025-04-01 09:28:06,0.3.3,2
awesome,2025-04-02 06:06:21,0.3.6,2
I love it and need voice chat,2025-03-18 08:20:34,0.2.8,2
Best and helpful 🙂,2025-04-09 01:42:52,0.2.6,2
the best there is. so cool to use,2025-04-03 21:42:37,0.3.2,2
best app,2025-03-21 14:15:12,0.2.9,2
very good and fast,2025-04-02 16:17:18,0.3.4,2
so many benefits with this,2025-05-17 14:45:23,0.5.2,2
grok is very best information platform,2025-03-27 07:38:58,0.2.8,2
just simply damnn amazing...feels raw,2025-04-05 08:46:28,0.3.2,2
good,2025-03-30 17:35:51,0.3.3,1
"For a free AI assistant, it is very intuitive.",2025-05-06 07:30:35,0.4.15,2
super,2025-04-10 17:17:56,0.3.10,2
عااالی,2025-05-24 08:59:54,,2
it is useful app very nice,2025-04-02 16:24:21,0.3.6,2
"this is so good, and useful,I really like this ❤️",2025-05-18 10:24:03,0.5.0,2
nice,2025-04-02 10:11:51,0.3.6,2
love ❤️,2025-05-04 16:02:09,0.4.15,2
best ai And available for free,2025-05-11 20:49:40,0.4.13,2
good,2025-06-04 13:39:38,0.5.9,2
👍🏻,2025-03-24 17:16:43,0.2.8,2
very good,2025-03-18 05:16:09,0.2.8,2
Thats awsome ✌️✌️,2025-03-10 20:51:35,0.2.2,2
veri good plateform,2025-03-21 02:09:07,0.2.8,2
op bro,2025-04-03 02:35:27,0.3.3,2
wow... amazing,2025-06-14 05:06:29,0.5.18,2
super mega cool,2025-04-29 15:56:29,0.3.11,2
Best ai app ❤️,2025-03-30 10:47:45,0.3.2,2
👍,2025-04-20 15:03:46,0.4.3,2
very 👍 good,2025-05-07 09:18:17,0.4.16,2
msat hai,2025-03-19 08:08:24,0.2.8,2
so far I'm really impressed,2025-05-03 11:30:34,0.4.14,2
⭐️⭐️⭐️⭐️⭐️,2025-06-12 18:47:25,0.5.16,2
Provide In- depth information,2025-03-30 17:07:30,0.3.2,2
"wow, this is scary good",2025-07-04 22:58:08,0.5.25,2
excellent 👍,2025-07-07 12:02:46,0.6.4,2
still customising but great so far.,2025-03-02 11:27:11,0.1.17,2
love it,2025-04-08 16:59:35,0.3.9,2
good 👍,2025-04-11 04:37:30,0.3.10,2
great AI,2025-03-24 12:52:09,0.3.1,2
nice,2025-04-09 08:23:52,0.3.9,2
Josss mantap jiwa,2025-04-02 19:21:24,0.3.6,2
nice Ai apps,2025-03-31 14:43:01,0.3.2,2
conversations get deleted randomly in the middle of the conversation or it gets deleted altogether from history when it works the AI works really well other times it's just trash,2025-06-01 09:50:46,,1
"wow , Not Any Ai chat bot Like this !!",2025-06-29 01:48:10,0.5.25,2
👍 good,2025-06-13 10:22:11,0.5.4,2
Good things Are here already,2025-04-14 16:11:39,0.3.12,2
lest fast photo download and amezing pictures,2025-04-01 05:33:47,0.3.2,2
A PERFECT APP.. AND ATTENTIVE TOO,2025-05-24 12:10:11,0.5.5,2
phenomenal A.I,2025-04-13 14:57:26,0.3.11,2
excellent supporting apps....... share price ka bhi bahut acha explanation deta hai,2025-03-23 14:56:07,0.2.9,2
this app mind-blowing I have no words to express this,2025-03-31 23:33:18,0.3.4,2
good,2025-03-29 04:36:35,0.3.2,2
A Wonderful AI Tool! Just Outstanding 💞,2025-03-23 09:58:03,0.2.9,2
Besser als Chatgpt!!,2025-06-22 20:13:56,0.5.22,2
good application,2025-03-23 14:56:45,0.2.9,2
one of the Best AI I have ever chat,2025-03-18 16:08:43,0.2.8,2
fabulous AI tools,2025-07-03 16:50:51,,2
good,2025-04-14 01:07:38,0.3.11,2
best app ❤️❤️❤️❤️,2025-03-29 00:55:20,0.3.2,2
great,2025-04-17 12:52:05,0.4.0,2
very nice,2025-03-27 17:45:29,,2
I love GROK!!! I'm using it every day and it's teaching me a lot.,2025-04-02 15:28:32,0.3.5,2
excellent,2025-03-27 00:52:37,0.3.1,2
"Best and most convincing Ai I've used, great for planning parties and help in the kitchen! I've gotten recipes, timetable/schedules, and prompts that help me to see what I may have looked over in my planning.",2025-07-02 09:25:56,0.5.25,2
Excellent,2025-03-27 02:33:24,0.3.1,2
good,2025-04-02 10:26:47,0.3.6,0
"wow , good ai tool",2025-06-26 04:00:56,0.5.24,2
good 👍🏻,2025-03-31 02:57:26,0.3.2,0
grok beta is the best,2025-06-21 15:50:24,0.5.20,2
very nice,2025-06-04 12:26:24,0.5.9,2
I love grok beta,2025-03-20 18:07:54,0.2.8,2
💝💝💝💝💝,2025-05-13 19:35:59,,2
love it,2025-03-11 09:05:13,0.2.3,2
very Good for work❤️😚,2025-03-29 22:53:02,0.3.2,2
"Very good even on a free plan, elon is onto something",2025-06-23 00:10:15,0.5.22,2
bravooooooooio,2025-05-07 18:56:12,0.4.15,2
good,2025-03-31 09:03:39,0.3.2,2
good grok luxury and chatgpt lose,2025-04-06 16:23:00,0.3.7,2
💓💓💓,2025-04-02 03:07:41,0.3.4,2
best app! this dude is my new bestfriend,2025-03-24 08:36:28,0.2.9,2
great app,2025-03-22 18:03:30,0.2.9,2
very amezing app this is,2025-04-06 08:03:26,0.3.7,2
superb,2025-04-02 12:34:34,0.3.4,2
good,2025-05-26 09:19:54,0.5.6,2
best ai in the world,2025-03-22 07:02:42,0.2.9,2
freedom,2025-04-03 18:12:36,0.3.6,2
nice,2025-04-05 06:16:26,0.3.7,2
Nice work,2025-04-01 19:14:20,0.3.4,2
Great becoz its free 😉😉,2025-03-31 16:16:29,0.3.3,2
good👍🏻,2025-04-11 13:58:48,0.3.10,2
it's simply superb and thanks for the app,2025-03-20 22:57:56,0.2.8,2
best app l have ever used,2025-05-26 01:22:05,0.5.5,2
Great,2025-05-12 10:36:03,,2
The Best AI so far Thanks Elon !,2025-04-01 03:49:32,0.2.6,2
nice,2025-05-22 03:51:00,,2
epic. keep it up,2025-04-05 06:23:12,0.3.6,2
best,2025-04-03 09:01:56,0.3.3,2
very very poor aap,2025-03-30 12:21:50,,0
very Nice,2025-03-22 04:41:17,0.2.8,2
this is very good app.,2025-04-04 11:49:25,0.3.2,2
horrible,2025-06-30 03:57:24,0.5.25,0
okay,2025-04-06 04:41:50,0.3.6,2
this the best Ai app,2025-04-02 12:22:15,0.3.3,2
so good at bash,2025-05-08 04:43:57,0.4.14,2
it's so good,2025-03-28 21:48:21,0.3.2,2
waste of time.........not working this version,2025-03-29 17:53:02,0.3.2,0
👍,2025-04-05 21:35:40,0.3.6,2
very fast AI response.,2025-04-05 21:58:26,0.3.6,2
very useful and intelligent,2025-06-08 19:27:03,0.5.13,2
lagta hai yah app andhbhakto ko dhulai karne mein bada maja aaega thinkuo grok bhiya 😊🫰❤️‍🔥 p,2025-03-20 22:09:38,0.2.8,2
must have app,2025-03-20 16:54:50,0.2.8,2
I can't sign in what you guys are doing?,2025-03-12 07:07:57,0.2.3,0
very nice app,2025-04-08 16:42:24,,2
the best ai. I swear,2025-04-19 09:04:29,,2
good,2025-03-30 10:22:57,0.3.2,2
super grokai work,2025-03-26 03:01:30,0.2.9,2
super grok app,2025-04-03 07:42:34,,2
nice app it deserves it,2025-05-25 13:59:22,0.5.6,2
nice app,2025-04-04 15:37:22,0.3.6,1
"no woke, clear truth.",2025-04-09 16:38:09,0.3.9,2
very good,2025-03-21 05:13:41,0.2.8,2
this is a very good 👍 me हैं वो,2025-03-18 15:46:02,0.2.6,2
best AI platform,2025-05-05 11:53:55,0.4.15,2
thanks for my help,2025-07-01 18:20:24,0.5.25,2
This is so useful app in my phone 🥰🥰🥰🥰,2025-04-09 11:27:20,0.3.4,2
ग्रेट एंड एंटरटेनिंग,2025-03-22 08:00:24,0.2.9,2
awesome,2025-03-29 23:31:38,0.3.2,1
good app,2025-04-02 19:37:57,0.3.6,2
wow wonderful 😊😊😊😊,2025-03-21 19:03:44,0.2.8,2
nice app ☺️,2025-03-30 09:35:19,0.3.2,2
well done,2025-04-09 15:54:55,0.3.9,2
i really love it 🤍🤍🤍,2025-05-13 05:15:32,,2
Great app.,2025-05-11 01:57:06,0.4.17,2
I don't like that,2025-04-04 15:29:43,0.3.6,0
super,2025-03-30 06:13:35,0.3.3,2
MasaAllah,2025-03-30 09:34:03,0.3.2,2
I ask Grok,2025-04-11 00:59:36,0.3.10,2
nise app 😎,2025-04-04 04:27:03,0.3.6,2
my experience is deeply listened because history does not correspond to grok via X,2025-06-10 15:21:15,0.5.16,1
अच्छा है सटीक जानकारी दी गई है,2025-03-23 11:14:18,0.2.8,2
🫶😍,2025-04-05 20:02:40,0.3.7,2
Very good,2025-03-30 16:57:37,0.3.2,2
Good,2025-05-26 16:58:35,,2
लाजवाब apps,2025-04-02 14:39:17,0.3.3,2
GROK VERY GOOD 👍APP,2025-04-10 06:39:09,0.3.10,2
To be honest its really convenient to use,2025-04-03 13:31:46,0.3.4,2
wow it's amazing app I like it.,2025-03-28 01:49:51,0.3.1,2
love it,2025-04-28 00:32:46,0.4.9,2
Grok AI is better than Chat GPT and it always gives a reality check for our questions in both casual and professional way. So use it for the best version of AI.,2025-03-04 11:40:20,0.1.18,2
Great 👍,2025-03-17 09:27:18,0.2.6,2
"my starting with Grok from now. let's see, what happens. although Grok looks very remarkable.. ok",2025-06-18 11:33:37,0.5.20,2
awesome,2025-03-27 13:21:33,0.3.1,2
good app🥰,2025-04-02 04:03:59,0.3.4,2
यह एक बेहतरीन ऐप है जिससे हमारी कई लेखन कार्य आसान हो रहे हैं और कोई भी प्रश्न हमारे मन में जब उठना है तो यह आसानी से उसे हल कर देता है और इस ऐप के लिए हम उनकी प्रशंसा करते हैं और काफी सराहनीय है यह ऐप है।,2025-03-28 04:40:03,0.3.2,1
fine,2025-03-16 20:37:41,0.2.6,2
all in one 😄👍,2025-04-06 10:28:58,0.3.7,2
i love,2025-03-28 09:34:46,0.3.2,2
Very best app,2025-04-04 10:56:43,0.3.6,2
awesome 👍,2025-03-19 05:26:38,0.2.8,2
best in chat gpt,2025-04-03 20:42:30,0.3.3,2
good 👍,2025-03-22 06:01:16,0.2.9,2
wrost app wastefull app,2025-03-31 13:01:41,0.3.3,0
good,2025-03-18 10:31:47,0.2.8,2
good,2025-04-07 19:03:20,0.3.9,2
good,2025-04-02 03:56:26,0.3.5,2
luv it,2025-05-26 03:42:06,0.5.6,2
good,2025-03-30 10:11:35,0.3.3,2
"It should talk with us realtime conversation. and should be able to make pdf,files and whole projects like a web site or any kind of app.",2025-03-27 09:21:14,0.3.2,2
mind blowing pic,2025-04-10 16:22:27,0.3.10,2
"So far, I love it! Grok showed up my research time by answering theoretical questions. I am learning how to ask better questions.",2025-05-03 05:17:21,0.4.13,2
very helpful in preparation competative exam ❤️,2025-03-21 12:01:17,0.2.9,2
really its good,2025-04-03 06:56:58,0.3.2,2
Love the features and ease of use. Accurate and interesting how deep dives are produced.,2025-06-18 11:36:43,0.5.20,2
very very nice,2025-05-12 10:57:20,0.4.19,2
this is good conversation ai and very friendly. #Grok,2025-06-15 13:29:43,0.5.18,2
Easier to use than Gemini and ChatGPT,2025-05-30 04:26:01,0.5.8,2
😍,2025-04-03 01:40:37,0.3.3,2
super no amount but the images of quality,2025-05-22 15:53:18,0.5.4,2
nice ai,2025-04-01 00:45:58,0.3.4,2
I've been waiting for Grok! I love it so far!,2025-04-24 02:09:23,0.4.4,2
good appa,2025-04-02 07:05:45,0.3.6,2
Nice App ❤️💙🧡🥳,2025-05-23 11:54:16,0.5.5,2
amazing,2025-04-02 03:43:25,0.3.4,2
superb,2025-03-29 20:52:51,0.3.2,2
v very excellent,2025-05-19 08:36:29,0.5.2,2
Nice,2025-03-22 09:08:14,0.2.8,2
Good 👍 in kuwait 🇰🇼 at night time,2025-04-01 22:38:30,0.3.4,2
JUST GROK IT!!! You won't regret it 🙏,2025-04-11 02:00:38,0.3.10,2
very good ❤‍🔥❤❤,2025-04-12 06:39:59,0.3.3,2
good,2025-04-02 19:02:04,0.3.6,1
super nice 👍 app,2025-03-29 21:11:49,0.3.2,2
good app,2025-04-05 09:52:40,0.3.7,2
too tight limits (for free/basic users),2025-05-04 10:33:00,,0
The best AI application,2025-03-24 14:37:25,0.2.9,2
Awesome apps,2025-03-27 13:23:54,0.3.2,2
very very very good app,2025-03-18 11:47:09,,2
👍 awesome,2025-03-21 03:59:40,,2
wooooow better than GPT,2025-04-30 05:39:53,0.4.12,2
i don't know what to say but it's good,2025-05-16 21:45:26,0.5.2,2
Fantastically smart and useful.,2025-03-28 15:44:44,0.3.2,2
super,2025-04-01 05:52:23,0.3.4,2
better than deepseek and chatgpt and others,2025-03-26 14:04:12,0.3.2,2
Brilliant,2025-06-05 16:56:15,0.5.13,2
it's a very good,2025-03-29 18:05:17,0.3.2,2
amazing,2025-03-30 06:02:20,0.3.3,2
this is best,2025-04-03 04:30:44,0.3.6,2
I have created 2 -3 ghibli style pic in it 😊☺️,2025-04-02 09:22:48,0.3.6,2
No censorship. love it,2025-03-28 20:17:25,0.3.2,2
super 😊,2025-04-01 05:42:46,0.3.4,2
very well ❤️‍🩹,2025-06-30 01:29:20,0.5.25,2
nice ghibil style,2025-04-10 06:36:11,,2
"The best AI, I think this is the best of all AIs in the world.",2025-03-26 22:55:31,0.3.2,2
"great , like a book",2025-03-23 13:32:47,0.2.9,2
"One can Studio Ghibli, so with the best of em #grokit",2025-04-14 05:23:53,0.3.11,2
best 👍,2025-07-06 08:50:25,0.6.4,2
my favorite ai,2025-04-03 00:56:43,0.3.5,2
"Sucks at signup inside app, Signup through Google Chrome sucks too, CloudFlare verification looped. Monkey level app design.",2025-05-18 04:24:55,0.5.2,0
superb,2025-04-06 05:13:55,0.3.7,2
shandar,2025-03-27 23:54:19,0.3.2,2
Nice ai application,2025-04-02 15:44:44,0.3.6,2
worse apps,2025-04-02 04:46:03,0.3.5,0
just 👌 wow,2025-04-14 17:12:34,0.3.11,2
Too good,2025-06-14 06:45:01,0.5.0,2
Very impressed.,2025-06-12 17:52:39,0.5.18,2
very good experience,2025-04-04 17:27:43,0.3.6,2
excellent 🙂😘 apps 👌,2025-04-22 04:17:22,0.4.3,2
excellent,2025-04-03 05:56:24,0.2.9,2
very nice application,2025-04-17 19:22:53,0.4.3,2
"Grok > ChatGpt, Perplexity etc. Latest / Almost authentic information; Less error maybe-/ If overall said",2025-05-10 21:55:59,0.4.16,2
good,2025-03-22 05:09:59,0.2.8,2
this AI is very good.,2025-03-28 07:56:59,0.3.2,2
Awesome. thanks for 🎁,2025-06-08 03:56:01,,2
"Brother, I will use this product from today. I saw it live for the first time without any filter. The product is completely unfiltered. Even if you say it has chat GPT and other AI features, it will be less.",2025-03-21 05:49:16,0.2.8,2
excellent,2025-05-01 17:27:42,0.4.13,2
gork is good information providing iam happy,2025-03-26 05:38:05,0.3.1,2
it is very intelligent. just excellent,2025-06-18 10:16:20,0.2.8,2
nice 👍,2025-04-15 11:17:38,0.3.12,2
best app,2025-04-24 04:05:56,0.4.6,2
It's the best AI I have ever used.It is very efficient and useful in daily life. One can solve hardest math and science problems with its 'think' mode and search deeply with 'deepsearch'. But it don't have an message editing tool or memory like Chatgpt.,2025-03-19 04:15:47,,2
ok,2025-04-18 15:36:03,0.4.3,2
excellent application,2025-03-15 17:10:34,0.2.6,2
the best ever,2025-06-22 00:05:33,0.5.22,2
very nice,2025-04-01 12:41:27,0.3.3,1
thanks elon musk sir for this human language nodel,2025-03-17 18:10:30,0.2.6,2
nice app please use this application,2025-04-02 09:57:41,0.3.6,2
Extremely interesting AI engine! I have literally been watching it learn from it's mistakes as I have methodically worked through a mathematical experiment having it write python to solve the puzzle.,2025-05-07 05:22:06,0.4.15,2
nice,2025-05-15 14:18:12,0.3.4,2
Ghibli art is very good,2025-04-03 14:47:43,0.3.6,2
never happier - I have questions about products and this makes life easier. thank you.,2025-04-06 16:40:17,0.3.7,2
good working,2025-05-05 09:47:55,0.4.15,2
"தரமான சம்பவம் பண்ற நண்பா, மாறாத இப்படியே இரு",2025-03-21 11:38:57,0.2.9,2
very best app any problem ☺️👍,2025-04-02 09:15:19,0.3.2,2
good,2025-03-18 05:37:55,0.2.8,0
"I have discovered a new treasur💰. i can't explain in words, it feels like, I'm taking to my friend. Get it man, you'll never forget this when once tried.",2025-03-20 16:38:05,0.2.8,2
So far so good,2025-04-10 06:21:08,0.3.10,2
fully satisfied answer provided,2025-03-19 18:18:31,0.2.6,2
Best AI out there.,2025-03-27 02:10:44,0.3.2,2
I am getting all informations and enjoying televion discussion on Musk Grok,2025-03-21 15:11:15,0.2.9,2
Best ever,2025-03-07 09:39:26,0.2.0,2
great 👍,2025-04-02 07:44:37,0.3.3,2
good,2025-03-30 09:20:04,0.3.3,2
"its good, its fast straight to the point. I'm loving it so far",2025-05-22 14:26:41,0.5.4,2
"Más intuitivo, amigable y ""abierto"" que otras IA",2025-04-13 04:31:38,0.3.11,2
good 👍,2025-04-19 12:47:14,0.3.6,2
awesome 👍😎,2025-05-18 02:38:02,0.4.14,2
good app,2025-04-25 14:20:52,0.4.7,2
"It's definitely a best AI, as it gives straight answers rather than over talking like Chat GPT but so far recently feels like it has been censored like Chat GPT for questions about Elon and Trump and other stuffs but over all I like the human like feeling which I get from this AI",2025-03-22 09:31:33,0.2.9,2
vry good aap,2025-04-02 13:17:36,0.3.6,2
conversation have started between intelligence and artificial intelligence let us see what will happen i wish it will be very interesting..........,2025-03-24 04:22:04,0.2.9,2
best,2025-03-18 12:07:16,0.2.8,2
nah this app is dope guys y'all should try it out,2025-07-02 21:44:47,0.5.18,2
ok ok,2025-04-02 06:52:41,0.3.6,2
interface is bit slow but currently working,2025-03-27 19:26:30,0.3.2,2
"it has a knack of doing what ever it please, having a really hard time to stay on topics and keep bringing up irrelevant stuffs, the worse part it change data with out prior notifications, if you can look away from all of this then grok is very smart, it brings tons of headache if you don't peal your eyes checking his works tho.",2025-06-15 12:47:50,0.5.18,2
good enough,2025-03-27 14:16:22,0.3.2,2
wow is so diffrent,2025-04-01 08:56:43,0.3.4,2
bakwas,2025-03-29 10:10:53,0.3.2,0
"really appreciates the help, it provides",2025-04-18 15:47:36,0.4.3,2
Absolutely uncensored Make it more flexible for every person,2025-03-19 23:33:22,0.2.8,2
nice,2025-04-02 03:30:31,0.3.4,2
Very solid LLM!,2025-04-04 04:14:43,0.3.6,2
wonderful 😊,2025-03-31 16:33:44,,2
very very good platform,2025-03-24 13:54:52,0.2.8,2
best app in the village,2025-04-02 14:32:56,0.3.5,2
"improve yourself, this is just awesome",2025-03-23 07:04:13,0.2.8,2
nice,2025-04-10 07:13:36,0.3.10,2
good and friendly,2025-03-22 12:02:41,0.2.9,2
good app,2025-05-04 17:22:55,,2
बहोत बढ़िया,2025-05-23 18:03:08,0.5.5,2
better than chat gpt,2025-03-06 13:53:53,0.1.18,2
lots of fun placing my family in different places and my cat. Hours of fun.,2025-06-05 16:34:40,0.5.13,2
very good,2025-03-31 23:25:21,0.3.3,2
The future has come. Grok is a game changer.,2025-03-23 11:09:25,0.2.8,2
easy to use and deep search help,2025-06-23 02:47:25,0.5.23,2
outstanding incredible,2025-04-15 16:32:39,0.4.0,2
nice,2025-04-02 17:01:30,0.3.3,2
very good this app is helping me in ghibli image,2025-04-03 09:23:18,0.3.2,2
super app,2025-04-03 12:09:54,0.3.6,2
good working,2025-03-25 14:38:09,0.3.1,2
Best ai software for any think,2025-05-01 13:40:35,0.4.13,2
super 😌🔥🔥🔥,2025-04-03 07:32:07,0.3.6,2
Amazing how advanced the searches can get.,2025-06-06 04:18:49,0.5.13,2
Great 😃👍,2025-03-27 17:17:27,0.3.2,2
"great fun, with image generator without limit! Hope, Elon musk will show more amazing things for us!!",2025-03-28 19:15:35,0.3.2,2
best,2025-06-06 12:36:56,0.5.9,2
One of the best app in my phone,2025-04-02 11:27:04,0.3.5,2
Bahut accha hai ❤️,2025-04-02 07:50:06,0.3.3,2
does a great job with deepthink to look online to see if articles are accurate or not.,2025-05-20 13:16:23,0.5.3,2
one of the Best AI which is nice for pics as well as detailed information with true references and very good for debunking fake news.,2025-03-26 07:14:34,0.2.8,2
nice apk,2025-03-31 10:37:14,0.3.3,2
"amazing, must have!!!!",2025-04-04 02:57:56,0.3.6,2
super,2025-03-30 15:59:24,0.3.3,2
not good,2025-04-02 14:43:17,0.3.6,0
Outstanding Response Speed,2025-04-19 08:14:44,0.3.11,2
great 👍👍,2025-04-05 16:07:15,0.3.7,2
super cool,2025-06-01 14:24:27,0.5.9,2
a perfect si assistant,2025-06-17 15:46:20,,2
good 👍🏻😊,2025-03-22 08:58:56,0.2.9,2
best application I've never like this any application or AI her behaviour like our friend parents and brother at depended on situation.,2025-03-21 08:43:20,0.2.8,2
Amazing,2025-04-20 23:46:47,,2
grok is the best! No longer use or need google.,2025-05-04 16:12:47,0.4.14,2
Great app,2025-05-19 00:39:38,0.5.2,2
ok,2025-04-03 07:50:46,0.3.6,2
